theme_id	candidate_theme	source	term_id	official_term_name	condition	FSF_region	adjusted_p	enrichment_measure	mapping_basis	historical_theme_relation	evidence_status	author_decision	author_notes
H13	Broad regulatory and signaling processes	GO	GO:0010646	regulation of cell communication	HT	Highly Stable	4.52026084923625e-07	1.30170616939041	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1903508	obsolete positive regulation of nucleic acid-templated transcription	HT	Highly Stable	5.21014593782526e-07	1.48247374803271	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0010648	negative regulation of cell communication	HT	Highly Stable	6.11275624400091e-07	1.47240672406724	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0023057	negative regulation of signaling	HT	Highly Stable	6.11275624400091e-07	1.47240672406724	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0045944	positive regulation of transcription by RNA polymerase II	HT	Highly Stable	6.71498826538951e-07	1.53881809374767	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0048585	negative regulation of response to stimulus	HT	Highly Stable	9.349471553374e-07	1.44147529257788	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0050793	regulation of developmental process	HT	Highly Stable	1.71161983651314e-06	1.30633317863101	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0010628	positive regulation of gene expression	HT	Highly Stable	1.76449331524291e-06	1.39633136636018	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0031328	obsolete positive regulation of cellular biosynthetic process	HT	Highly Stable	2.29997208825988e-06	1.40051952984584	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0033043	regulation of organelle organization	HT	Highly Stable	2.29997208825988e-06	1.45452525149711	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0045893	positive regulation of DNA-templated transcription	HT	Highly Stable	2.40287844399175e-06	1.46675772671273	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0010557	positive regulation of macromolecule biosynthetic process	HT	Highly Stable	2.48521300849253e-06	1.41239575027477	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0051173	obsolete positive regulation of nitrogen compound metabolic process	HT	Highly Stable	3.05844093146597e-06	1.3127856962891	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0009891	positive regulation of biosynthetic process	HT	Highly Stable	3.21426429388779e-06	1.39104940118765	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1902531	regulation of intracellular signal transduction	HT	Highly Stable	3.21426429388779e-06	1.41661531133241	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0060341	regulation of cellular localization	HT	Highly Stable	3.2949548831471e-06	1.51465578231293	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0033044	regulation of chromosome organization	HT	Highly Stable	3.42375672660198e-06	1.78397269560745	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0010639	negative regulation of organelle organization	HT	Highly Stable	4.6860549678006e-06	1.82986844543265	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0009892	negative regulation of metabolic process	HT	Highly Stable	6.10412993155965e-06	1.30055786715981	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0002682	regulation of immune system process	HT	Highly Stable	6.76012612844474e-06	1.54692345981545	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0051172	obsolete negative regulation of nitrogen compound metabolic process	HT	Highly Stable	7.66884680641531e-06	1.34693648503172	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0051129	negative regulation of cellular component organization	HT	Highly Stable	1.2747311015036e-05	1.5650425170068	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0031056	obsolete regulation of histone modification	HT	Highly Stable	1.62334910895729e-05	2.20690561939061	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0080134	regulation of response to stress	HT	Highly Stable	2.02503306696311e-05	1.45890914229193	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1903827	regulation of protein localization	HT	Highly Stable	4.2269519853594e-05	1.64776667265147	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0032879	regulation of localization	HT	Highly Stable	4.31570078258609e-05	1.28151701583688	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:2000026	regulation of multicellular organismal development	HT	Highly Stable	4.33723499455238e-05	1.30219607362464	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0010605	negative regulation of macromolecule metabolic process	HT	Highly Stable	4.75675443330543e-05	1.29365994236311	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0032880	regulation of protein localization	HT	Highly Stable	5.41763326457429e-05	1.46027057026365	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0044212	transcription cis-regulatory region binding	HT	Highly Stable	5.47073929310635e-05	1.6089605734767	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0044093	positive regulation of molecular function	HT	Highly Stable	6.24546687131411e-05	1.38640593632913	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0001067	transcription regulatory region nucleic acid binding	HT	Highly Stable	8.855076595121e-05	1.59184397163121	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0044087	regulation of cellular component biogenesis	HT	Highly Stable	0.000127269386094915	1.42881482868377	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:2000036	regulation of stem cell population maintenance	HT	Highly Stable	0.000174818837708444	3.7175983436853	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0010941	obsolete regulation of cell death	HT	Highly Stable	0.000177359433618516	1.33640220914542	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0051253	negative regulation of RNA metabolic process	HT	Highly Stable	0.000185340686980902	1.40603925023247	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0050790	regulation of catalytic activity	HT	Highly Stable	0.00020964804947164	1.32358474974052	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0042981	regulation of apoptotic process	HT	Highly Stable	0.000221146252385552	1.3654639984791	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0045595	regulation of cell differentiation	HT	Highly Stable	0.000233008727449953	1.3111477251451	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1905268	negative regulation of chromatin organization	HT	Highly Stable	0.00026346314704065	2.65041714799127	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0060968	obsolete regulation of gene silencing	HT	Highly Stable	0.000279471415598269	2.15921115921116	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	HT	Highly Stable	0.000283960383581313	1.3674616009926	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0043085	positive regulation of catalytic activity	HT	Highly Stable	0.000371852474897481	1.40020726239214	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0065009	regulation of molecular function	HT	Highly Stable	0.000433461570921446	1.25742296918768	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1900180	regulation of protein localization to nucleus	HT	Highly Stable	0.000437747755921761	2.11645450259312	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0048584	positive regulation of response to stimulus	HT	Highly Stable	0.00045197904556328	1.30224730488098	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0051049	regulation of transport	HT	Highly Stable	0.000501152441885709	1.29946446663772	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0009967	positive regulation of signal transduction	HT	Highly Stable	0.000509638040326606	1.34584056377042	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1902679	negative regulation of RNA biosynthetic process	HT	Highly Stable	0.000541134104808169	1.39844236760125	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1903507	obsolete negative regulation of nucleic acid-templated transcription	HT	Highly Stable	0.000541134104808169	1.39844236760125	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:1900182	positive regulation of protein localization to nucleus	HT	Highly Stable	0.000558556028660422	2.48439986163957	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0043067	regulation of programmed cell death	HT	Highly Stable	0.000630737616284847	1.33803514338598	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1905269	positive regulation of chromatin organization	HT	Highly Stable	0.00070226044742503	2.14768632727816	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0003700	DNA-binding transcription factor activity	HT	Highly Stable	0.00075303948603984	1.45965002353143	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0010629	negative regulation of gene expression	HT	Highly Stable	0.000769567932902785	1.30228660072124	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	HT	Highly Stable	0.000843118049369418	1.48406128806663	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0000122	negative regulation of transcription by RNA polymerase II	HT	Highly Stable	0.000989208568356994	1.45791529515032	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0071900	regulation of protein serine/threonine kinase activity	HT	Highly Stable	0.000989208568356994	1.67291925465839	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0001817	regulation of cytokine production	HT	Highly Stable	0.00125259862518588	1.73581095596133	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0010558	negative regulation of macromolecule biosynthetic process	HT	Highly Stable	0.00128263101643152	1.33970594689489	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0040008	regulation of growth	HT	Highly Stable	0.00143389599213865	1.35917974126067	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0010942	obsolete positive regulation of cell death	HT	Highly Stable	0.00157617955139549	1.45481617366048	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0031937	obsolete positive regulation of chromatin silencing	HT	Highly Stable	0.00157617955139549	3.48999028182702	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0009890	negative regulation of biosynthetic process	HT	Highly Stable	0.00159848357664492	1.31800635348479	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0031327	obsolete negative regulation of cellular biosynthetic process	HT	Highly Stable	0.00159848357664492	1.32478491396559	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:2001251	negative regulation of chromosome organization	HT	Highly Stable	0.00159848357664492	1.9480764719681	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0043549	regulation of kinase activity	HT	Highly Stable	0.00174294270665779	1.47422003284072	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0051726	regulation of cell cycle	HT	Highly Stable	0.00177327781730056	1.32804939927931	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0045892	negative regulation of DNA-templated transcription	HT	Highly Stable	0.00194695065817942	1.36677631929141	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1901214	obsolete regulation of neuron death	HT	Highly Stable	0.00207518703545613	1.59734170591313	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0023052	signaling	HT	Highly Stable	0.00208287994765171	1.18181921492495	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0031347	regulation of defense response	HT	Highly Stable	0.00226335534913735	1.59844281462585	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0061064	negative regulation of nematode larval development	HT	Highly Stable	0.00251729632981803	2.79199222546161	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0046822	regulation of nucleocytoplasmic transport	HT	Highly Stable	0.00263934429815567	1.95900397895007	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1903706	regulation of hemopoiesis	HT	Highly Stable	0.00268302880572654	1.68267388588088	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1902532	negative regulation of intracellular signal transduction	HT	Highly Stable	0.0029233935446678	1.50421687963019	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0031399	regulation of protein modification process	HT	Highly Stable	0.00297316086122899	1.30112850728184	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0140030	modification-dependent protein binding	HT	Highly Stable	0.0032155559788738	2.05950007910141	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0007165	signal transduction	HT	Highly Stable	0.00331343807603992	1.1859190278053	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0051056	regulation of small GTPase mediated signal transduction	HT	Highly Stable	0.00338523954804769	1.72446578631453	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0008589	regulation of smoothened signaling pathway	HT	Highly Stable	0.00363150921951258	1.99296813462227	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0019220	obsolete regulation of phosphate metabolic process	HT	Highly Stable	0.00397023204265307	1.30495288798749	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0051174	regulation of phosphorus metabolic process	HT	Highly Stable	0.00397023204265307	1.30495288798749	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0035065	obsolete regulation of histone acetylation	HT	Highly Stable	0.0040695471793501	2.59568027210884	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0051240	positive regulation of multicellular organismal process	HT	Highly Stable	0.00414824257277096	1.2673630717109	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0090087	regulation of peptide transport	HT	Highly Stable	0.0043281318901386	1.41780855199223	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:2000113	obsolete negative regulation of cellular macromolecule biosynthetic process	HT	Highly Stable	0.00452790116529347	1.31162019485001	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:0010454	negative regulation of cell fate commitment	HT	Highly Stable	0.00489981528541659	2.64107372678801	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0031935	obsolete regulation of chromatin silencing	HT	Highly Stable	0.00489981528541659	2.64107372678801	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H13	Broad regulatory and signaling processes	GO	GO:1902807	negative regulation of cell cycle G1/S phase transition	HT	Highly Stable	0.00530464325664791	2.29030612244898	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0042325	regulation of phosphorylation	HT	Highly Stable	0.00548163501786105	1.32124632087792	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0043550	regulation of lipid kinase activity	HT	Highly Stable	0.00550033451018215	2.53237099717936	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:2000756	regulation of peptidyl-lysine acetylation	HT	Highly Stable	0.00550033451018215	2.53237099717936	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0043523	regulation of neuron apoptotic process	HT	Highly Stable	0.00558547693918938	1.68482289467511	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0046620	regulation of organ growth	HT	Highly Stable	0.00576615798103895	1.91607309590503	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0051130	positive regulation of cellular component organization	HT	Highly Stable	0.00576615798103895	1.30529319907382	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0042307	positive regulation of protein import into nucleus	HT	Highly Stable	0.00582999962945273	2.69447779111645	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0051223	regulation of protein transport	HT	Highly Stable	0.00582999962945273	1.42656537067382	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:1900271	regulation of long-term synaptic potentiation	HT	Highly Stable	0.00605941064471442	2.62642613359337	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0000976	transcription cis-regulatory region binding	HT	Highly Stable	0.00639234092731694	1.48003422227787	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0080135	regulation of cellular response to stress	HT	Highly Stable	0.00639234092731694	1.4281179138322	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0046824	positive regulation of nucleocytoplasmic transport	HT	Highly Stable	0.00663205507180569	2.25012531328321	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0032386	regulation of intracellular transport	HT	Highly Stable	0.00678713629743316	1.51604187774401	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0001012	RNA polymerase II transcription regulatory region sequence-specific DNA binding	HT	Highly Stable	0.00683369608831813	1.50595471065138	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0051338	regulation of transferase activity	HT	Highly Stable	0.00696279192327537	1.39409937888199	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H13	Broad regulatory and signaling processes	GO	GO:0031057	obsolete negative regulation of histone modification	HT	Highly Stable	0.00705974847335159	2.47207644962747	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
