condition	feature_id	p_up	p_down	p_const	ssi	dominant_state	stability_region	signal_class
GAM	RvY_15723-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15724-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15725-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15726-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15727-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15729-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15730-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15731-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15732-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15733-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15734-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15735-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15736-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15737-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15739-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15740-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15741-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15742-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15743-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15744-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15745-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15746-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15747-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15748-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_15749	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15750-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15751	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15752-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15753-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15754	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15755-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15756-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15757-1	0.375	0.125	0.5	0.5	constant	Low Stability	Low Stability
GAM	RvY_15758	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15759	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15760-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15761-1	0.25	0	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15762-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15763-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15764-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15766-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_15767	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15768-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15769-1	1	0	0	1	up	Highly Stable	Highly Stable Up
GAM	RvY_15770-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_15771-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15772	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15773-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15774-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15775-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15776-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15777-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15778-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_15779-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15780-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15781-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15782-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15783-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15784-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15785	0.25	0	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15786-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15787-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15788-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15789-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15790-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15791-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15792-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15793-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15794-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15795-1	0.375	0	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15796-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15797	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15798-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15799	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15800-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15801-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15802-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15803-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15804-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15805	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15806	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15807	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15808-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15809	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15810	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15811-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15812-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15813-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15814-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15815-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15816-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15817-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15818-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15819-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15820-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15821-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15822-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15823-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15824-1	0.625	0	0.375	0.625	up	Transitional	Transitional Up
GAM	RvY_15825-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15826-1	0.25	0	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15827-1	0.25	0	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15830	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15831-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15832-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_15833-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15834-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15835-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15836-1	0	1	0	1	down	Highly Stable	Highly Stable Down
GAM	RvY_15837-1	0.125	0.125	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15838-1	0	1	0	1	down	Highly Stable	Highly Stable Down
GAM	RvY_15839-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15840-1	0.25	0	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15841-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15842-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15843-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15844-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15845-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15846-1	0.25	0	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15847-1	0.25	0	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15848-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15849-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15850	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15851-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15852-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15853-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15854-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15855-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15856-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15857-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15859	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15860	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15861-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15862-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15863-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15864	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15865-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15866-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15867-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15868-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15869-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15870-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15871-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15872-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15873-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15874-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15875-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15876-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15877-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15878-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15879-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15880-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15881-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15882-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15888-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15889-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_15890-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15891-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15892-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15893-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15894	0.375	0	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15895-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15896-1	0.375	0	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15897-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15898-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15899	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15900-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15901-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15902-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15903-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15904-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15905-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15906-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15907-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_15908-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15909-1	0.25	0.125	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15910-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15911-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15912-1	0.25	0.375	0.375	0.375	tied	Low Stability	Low Stability
GAM	RvY_15913-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15914	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15915-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15916-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15917	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15918	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15920-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15921-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15922-1	0	1	0	1	down	Highly Stable	Highly Stable Down
GAM	RvY_15923	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15924-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15926	0	1	0	1	down	Highly Stable	Highly Stable Down
GAM	RvY_15927-1	0	1	0	1	down	Highly Stable	Highly Stable Down
GAM	RvY_15928-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15929-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15930-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_15931-1	0.625	0	0.375	0.625	up	Transitional	Transitional Up
GAM	RvY_15932-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15933-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15934-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15935-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15936-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15937	0.375	0	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15938-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15939-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15940-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15941-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15942-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15943-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15947-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15948	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15949-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15950	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_15951-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15952-1	0.625	0	0.375	0.625	up	Transitional	Transitional Up
GAM	RvY_15953-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15955-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15956-1	0.25	0	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15957-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15958-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15959	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15960-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15961-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15962-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15963-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15964	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15965-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15966-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15967-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15968-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15970-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15971-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15972-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15973-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_15974-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15975-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15976-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_15977-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15978-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15979-1	0.375	0	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_15981-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15982	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15983	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15984	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_15985-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_15986-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_15987-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15988	0.25	0	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15989-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15990-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15991-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15992-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15993-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_15994-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15996-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_15997-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_15998-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_15999	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_16000-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_16001	0.125	0.125	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_16002-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_16003-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16004-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16005-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_16006-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_16007	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16008-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_16009-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_16010-1	0.125	0	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_16011-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_16012-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_16013-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16014	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16015	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_16016-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16017-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_16019-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16021-1	0.625	0	0.375	0.625	up	Transitional	Transitional Up
GAM	RvY_16022-1	0.25	0	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_16023-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_16024	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16025	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_16026-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16027-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16032-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_16033-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16034-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16035-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_16036-1	0.75	0	0.25	0.75	up	Stable	Stable Up
GAM	RvY_16037-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_16038-1	0	0.75	0.25	0.75	down	Stable	Stable Down
GAM	RvY_16039-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16040-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_16041	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_16043-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_16048-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16050-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16051-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_16052-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_16053-1	0.625	0	0.375	0.625	up	Transitional	Transitional Up
GAM	RvY_16054	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_16055-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_16056-1	0	1	0	1	down	Highly Stable	Highly Stable Down
GAM	RvY_16057-1	0	0.375	0.625	0.625	constant	Transitional	Transitional Constant
GAM	RvY_16058-1	0	0.125	0.875	0.875	constant	Stable	Stable Constant
GAM	RvY_16059-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
GAM	RvY_16060-1	0	0.875	0.125	0.875	down	Stable	Stable Down
GAM	RvY_16061-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16062	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16065-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_16066-1	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_16067-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16068-1	0	0.625	0.375	0.625	down	Transitional	Transitional Down
GAM	RvY_16069-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16070-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16071-1	0.375	0.25	0.375	0.375	tied	Low Stability	Low Stability
GAM	RvY_16072	0	0.25	0.75	0.75	constant	Stable	Stable Constant
GAM	RvY_16074-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16075-1	0.625	0	0.375	0.625	up	Transitional	Transitional Up
GAM	RvY_16077-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16078-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16079-1	0.875	0	0.125	0.875	up	Stable	Stable Up
GAM	RvY_16080-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16081-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16082-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16083-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16085-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16086-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16087-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
GAM	RvY_16089-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
