kegg_term	enrichment_type	gene_set_id	gene_set_family	condition	stability_region	dominant_state	signal_class	query_size	background_size	query_overlap_count	background_term_count	query_fraction	background_fraction	enrichment_ratio	p_value	adjusted_p_value	significant	contributing_feature_ids	all_feature_count	annotated_feature_count	kegg_name	kegg_description_if_available	source_version	mapping_status
ko00980	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	43	79	0.0481522956326988	0.0168803418803419	2.85256637419026	1.63103036697778e-12	2.89507890138556e-10	TRUE	RvY_00525-1;RvY_00861-1;RvY_00933-1;RvY_01265;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04554-1;RvY_04766-1;RvY_04873-1;RvY_04960-1;RvY_04963-1;RvY_06283-1;RvY_06291-1;RvY_06303-1;RvY_07438;RvY_08285-1;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_10925;RvY_12019-1;RvY_13227-1;RvY_13901-1;RvY_15018-1;RvY_15721-1;RvY_15722-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16442-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344;RvY_19273-1	2564	2344	Metabolism of xenobiotics by cytochrome P450		KEGG PATHWAY 2026-09-17	mapped
map00980	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	43	79	0.0481522956326988	0.0168803418803419	2.85256637419026	1.63103036697778e-12	2.89507890138556e-10	TRUE	RvY_00525-1;RvY_00861-1;RvY_00933-1;RvY_01265;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04554-1;RvY_04766-1;RvY_04873-1;RvY_04960-1;RvY_04963-1;RvY_06283-1;RvY_06291-1;RvY_06303-1;RvY_07438;RvY_08285-1;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_10925;RvY_12019-1;RvY_13227-1;RvY_13901-1;RvY_15018-1;RvY_15721-1;RvY_15722-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16442-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344;RvY_19273-1	2564	2344	Metabolism of xenobiotics by cytochrome P450		KEGG PATHWAY 2026-09-17	mapped
ko05204	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	43	81	0.0481522956326988	0.0173076923076923	2.78213263655593	5.05918170491161e-12	5.98669835081207e-10	TRUE	RvY_00525-1;RvY_00861-1;RvY_00933-1;RvY_01265;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04554-1;RvY_04766-1;RvY_04873-1;RvY_04960-1;RvY_06283-1;RvY_06291-1;RvY_06303-1;RvY_07438;RvY_08287;RvY_08708-1;RvY_08754;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_10925;RvY_12019-1;RvY_13901-1;RvY_15018-1;RvY_15721-1;RvY_15722-1;RvY_16327-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16442-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18101-1;RvY_18344;RvY_19273-1	2564	2344	Chemical carcinogenesis - DNA adducts		KEGG PATHWAY 2026-09-17	mapped
map05204	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	43	81	0.0481522956326988	0.0173076923076923	2.78213263655593	5.05918170491161e-12	5.98669835081207e-10	TRUE	RvY_00525-1;RvY_00861-1;RvY_00933-1;RvY_01265;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04554-1;RvY_04766-1;RvY_04873-1;RvY_04960-1;RvY_06283-1;RvY_06291-1;RvY_06303-1;RvY_07438;RvY_08287;RvY_08708-1;RvY_08754;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_10925;RvY_12019-1;RvY_13901-1;RvY_15018-1;RvY_15721-1;RvY_15722-1;RvY_16327-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16442-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18101-1;RvY_18344;RvY_19273-1	2564	2344	Chemical carcinogenesis - DNA adducts		KEGG PATHWAY 2026-09-17	mapped
ko00190	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	52	110	0.0582306830907055	0.0235042735042735	2.47745088058638	1.03610975756957e-11	9.19547409842991e-10	TRUE	RvY_00384-1;RvY_00806-1;RvY_00947-1;RvY_00948-1;RvY_01363-1;RvY_01432-1;RvY_01493-1;RvY_01500-1;RvY_01969-1;RvY_02293-1;RvY_02509-1;RvY_02985-1;RvY_03487-1;RvY_05181-1;RvY_05435-1;RvY_05477-1;RvY_05479-1;RvY_05584-1;RvY_05591-1;RvY_06641-1;RvY_07380-1;RvY_07381-1;RvY_07406-1;RvY_07680-1;RvY_07949-1;RvY_08080-1;RvY_09499-1;RvY_10059;RvY_11195-1;RvY_12048-1;RvY_12068-1;RvY_12919-1;RvY_13444-1;RvY_14006-1;RvY_14572;RvY_14614-1;RvY_14659-1;RvY_14713-1;RvY_14925-1;RvY_15403-1;RvY_15452-1;RvY_15503-1;RvY_15821-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_16938-1;RvY_18501-1;RvY_18883-1;cob;cox1;cox2	2564	2344	Oxidative phosphorylation		KEGG PATHWAY 2026-09-17	mapped
map00190	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	52	110	0.0582306830907055	0.0235042735042735	2.47745088058638	1.03610975756957e-11	9.19547409842991e-10	TRUE	RvY_00384-1;RvY_00806-1;RvY_00947-1;RvY_00948-1;RvY_01363-1;RvY_01432-1;RvY_01493-1;RvY_01500-1;RvY_01969-1;RvY_02293-1;RvY_02509-1;RvY_02985-1;RvY_03487-1;RvY_05181-1;RvY_05435-1;RvY_05477-1;RvY_05479-1;RvY_05584-1;RvY_05591-1;RvY_06641-1;RvY_07380-1;RvY_07381-1;RvY_07406-1;RvY_07680-1;RvY_07949-1;RvY_08080-1;RvY_09499-1;RvY_10059;RvY_11195-1;RvY_12048-1;RvY_12068-1;RvY_12919-1;RvY_13444-1;RvY_14006-1;RvY_14572;RvY_14614-1;RvY_14659-1;RvY_14713-1;RvY_14925-1;RvY_15403-1;RvY_15452-1;RvY_15503-1;RvY_15821-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_16938-1;RvY_18501-1;RvY_18883-1;cob;cox1;cox2	2564	2344	Oxidative phosphorylation		KEGG PATHWAY 2026-09-17	mapped
ko01120	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	59	156	0.0660694288913774	0.0333333333333333	1.98208286674132	2.10632995926939e-08	1.49549427108127e-06	TRUE	RvY_00384-1;RvY_00769-1;RvY_01643-1;RvY_02023-1;RvY_02171-1;RvY_02228-1;RvY_02926-1;RvY_03701-1;RvY_03753-1;RvY_04795-1;RvY_04866-1;RvY_05049-1;RvY_05294-1;RvY_05552-1;RvY_05701-1;RvY_05702;RvY_05739-1;RvY_05981;RvY_06165;RvY_07065-1;RvY_07229-1;RvY_07637-1;RvY_07732-1;RvY_08214;RvY_08327-1;RvY_08758-1;RvY_08901-1;RvY_08902-1;RvY_09532-1;RvY_09538-1;RvY_09740-1;RvY_09967-1;RvY_10013;RvY_10014-1;RvY_10361-1;RvY_12172-1;RvY_12197-1;RvY_12666-1;RvY_12800-1;RvY_13408-1;RvY_14572;RvY_14905-1;RvY_15021-1;RvY_15434-1;RvY_15940-1;RvY_15952-1;RvY_16010-1;RvY_16062;RvY_16126-1;RvY_16127-1;RvY_16959-1;RvY_17432-1;RvY_18073-1;RvY_18344;RvY_18346;RvY_18510-1;RvY_19000-1;RvY_19061-1;RvY_19258-1	2564	2344	Microbial metabolism in diverse environments		KEGG PATHWAY 2026-09-17	mapped
map01120	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	59	156	0.0660694288913774	0.0333333333333333	1.98208286674132	2.10632995926939e-08	1.49549427108127e-06	TRUE	RvY_00384-1;RvY_00769-1;RvY_01643-1;RvY_02023-1;RvY_02171-1;RvY_02228-1;RvY_02926-1;RvY_03701-1;RvY_03753-1;RvY_04795-1;RvY_04866-1;RvY_05049-1;RvY_05294-1;RvY_05552-1;RvY_05701-1;RvY_05702;RvY_05739-1;RvY_05981;RvY_06165;RvY_07065-1;RvY_07229-1;RvY_07637-1;RvY_07732-1;RvY_08214;RvY_08327-1;RvY_08758-1;RvY_08901-1;RvY_08902-1;RvY_09532-1;RvY_09538-1;RvY_09740-1;RvY_09967-1;RvY_10013;RvY_10014-1;RvY_10361-1;RvY_12172-1;RvY_12197-1;RvY_12666-1;RvY_12800-1;RvY_13408-1;RvY_14572;RvY_14905-1;RvY_15021-1;RvY_15434-1;RvY_15940-1;RvY_15952-1;RvY_16010-1;RvY_16062;RvY_16126-1;RvY_16127-1;RvY_16959-1;RvY_17432-1;RvY_18073-1;RvY_18344;RvY_18346;RvY_18510-1;RvY_19000-1;RvY_19061-1;RvY_19258-1	2564	2344	Microbial metabolism in diverse environments		KEGG PATHWAY 2026-09-17	mapped
ko00590	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	32	66	0.0358342665173572	0.0141025641025641	2.54097526213988	5.0665874417036e-08	2.69623321265136e-06	TRUE	RvY_00525-1;RvY_00861-1;RvY_00933-1;RvY_01265;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04873-1;RvY_06985;RvY_07438;RvY_07802;RvY_08285-1;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_10925;RvY_10962;RvY_15018-1;RvY_15827-1;RvY_16327-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_17337-1;RvY_17338-1;RvY_18101-1;RvY_18766;RvY_19273-1	2564	2344	Arachidonic acid metabolism		KEGG PATHWAY 2026-09-17	mapped
map00590	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	32	66	0.0358342665173572	0.0141025641025641	2.54097526213988	5.0665874417036e-08	2.69623321265136e-06	TRUE	RvY_00525-1;RvY_00861-1;RvY_00933-1;RvY_01265;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04873-1;RvY_06985;RvY_07438;RvY_07802;RvY_08285-1;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_10925;RvY_10962;RvY_15018-1;RvY_15827-1;RvY_16327-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_17337-1;RvY_17338-1;RvY_18101-1;RvY_18766;RvY_19273-1	2564	2344	Arachidonic acid metabolism		KEGG PATHWAY 2026-09-17	mapped
ko00982	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	31	63	0.0347144456886898	0.0134615384615385	2.57878739401696	5.31651619396043e-08	2.69623321265136e-06	TRUE	RvY_00525-1;RvY_00933-1;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04554-1;RvY_04766-1;RvY_04873-1;RvY_06283-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_13901-1;RvY_15018-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16442-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344;RvY_19273-1	2564	2344	Drug metabolism - cytochrome P450		KEGG PATHWAY 2026-09-17	mapped
map00982	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	31	63	0.0347144456886898	0.0134615384615385	2.57878739401696	5.31651619396043e-08	2.69623321265136e-06	TRUE	RvY_00525-1;RvY_00933-1;RvY_04232-1;RvY_04234-1;RvY_04327-1;RvY_04554-1;RvY_04766-1;RvY_04873-1;RvY_06283-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_10040-1;RvY_10041;RvY_10056-1;RvY_10348;RvY_13901-1;RvY_15018-1;RvY_16329-1;RvY_16339;RvY_16340-1;RvY_16341;RvY_16442-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344;RvY_19273-1	2564	2344	Drug metabolism - cytochrome P450		KEGG PATHWAY 2026-09-17	mapped
ko05012	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	52	137	0.0582306830907055	0.0292735042735043	1.98919413769709	1.30250114227707e-07	5.77984881885448e-06	TRUE	RvY_00384-1;RvY_00806-1;RvY_00947-1;RvY_01363-1;RvY_01432-1;RvY_01493-1;RvY_01500-1;RvY_01969-1;RvY_02293-1;RvY_02509-1;RvY_02602-1;RvY_03565-1;RvY_04505;RvY_05040-1;RvY_05181-1;RvY_05435-1;RvY_05479-1;RvY_05584-1;RvY_05591-1;RvY_06401-1;RvY_06662-1;RvY_07381-1;RvY_07406-1;RvY_07680-1;RvY_07949-1;RvY_08080-1;RvY_09499-1;RvY_10059;RvY_12068-1;RvY_13444-1;RvY_13921-1;RvY_14006-1;RvY_14340;RvY_14341-1;RvY_14572;RvY_14614-1;RvY_14659-1;RvY_14713-1;RvY_14925-1;RvY_14973;RvY_15403-1;RvY_15452-1;RvY_15503-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_17896-1;RvY_18501-1;RvY_18883-1;cob;cox1;cox2	2564	2344	Parkinson disease		KEGG PATHWAY 2026-09-17	mapped
map05012	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	52	137	0.0582306830907055	0.0292735042735043	1.98919413769709	1.30250114227707e-07	5.77984881885448e-06	TRUE	RvY_00384-1;RvY_00806-1;RvY_00947-1;RvY_01363-1;RvY_01432-1;RvY_01493-1;RvY_01500-1;RvY_01969-1;RvY_02293-1;RvY_02509-1;RvY_02602-1;RvY_03565-1;RvY_04505;RvY_05040-1;RvY_05181-1;RvY_05435-1;RvY_05479-1;RvY_05584-1;RvY_05591-1;RvY_06401-1;RvY_06662-1;RvY_07381-1;RvY_07406-1;RvY_07680-1;RvY_07949-1;RvY_08080-1;RvY_09499-1;RvY_10059;RvY_12068-1;RvY_13444-1;RvY_13921-1;RvY_14006-1;RvY_14340;RvY_14341-1;RvY_14572;RvY_14614-1;RvY_14659-1;RvY_14713-1;RvY_14925-1;RvY_14973;RvY_15403-1;RvY_15452-1;RvY_15503-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_17896-1;RvY_18501-1;RvY_18883-1;cob;cox1;cox2	2564	2344	Parkinson disease		KEGG PATHWAY 2026-09-17	mapped
ko05010	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	54	146	0.0604703247480403	0.0311965811965812	1.93836383438924	2.02523209813305e-07	7.98841549819149e-06	TRUE	RvY_00384-1;RvY_00806-1;RvY_00947-1;RvY_01363-1;RvY_01432-1;RvY_01493-1;RvY_01500-1;RvY_01969-1;RvY_02293-1;RvY_02509-1;RvY_05181-1;RvY_05435-1;RvY_05479-1;RvY_05584-1;RvY_05591-1;RvY_05833;RvY_06352-1;RvY_07000-1;RvY_07381-1;RvY_07406-1;RvY_07680-1;RvY_07949-1;RvY_08080-1;RvY_08228-1;RvY_09018-1;RvY_09499-1;RvY_10059;RvY_12068-1;RvY_12740-1;RvY_13051-1;RvY_13128-1;RvY_13444-1;RvY_14006-1;RvY_14037-1;RvY_14572;RvY_14614-1;RvY_14659-1;RvY_14713-1;RvY_14913;RvY_14914;RvY_14925-1;RvY_15403-1;RvY_15452-1;RvY_15503-1;RvY_16032-1;RvY_16389-1;RvY_16632-1;RvY_16760-1;RvY_17472-1;RvY_18501-1;RvY_18883-1;cob;cox1;cox2	2564	2344	Alzheimer disease		KEGG PATHWAY 2026-09-17	mapped
map05010	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	54	146	0.0604703247480403	0.0311965811965812	1.93836383438924	2.02523209813305e-07	7.98841549819149e-06	TRUE	RvY_00384-1;RvY_00806-1;RvY_00947-1;RvY_01363-1;RvY_01432-1;RvY_01493-1;RvY_01500-1;RvY_01969-1;RvY_02293-1;RvY_02509-1;RvY_05181-1;RvY_05435-1;RvY_05479-1;RvY_05584-1;RvY_05591-1;RvY_05833;RvY_06352-1;RvY_07000-1;RvY_07381-1;RvY_07406-1;RvY_07680-1;RvY_07949-1;RvY_08080-1;RvY_08228-1;RvY_09018-1;RvY_09499-1;RvY_10059;RvY_12068-1;RvY_12740-1;RvY_13051-1;RvY_13128-1;RvY_13444-1;RvY_14006-1;RvY_14037-1;RvY_14572;RvY_14614-1;RvY_14659-1;RvY_14713-1;RvY_14913;RvY_14914;RvY_14925-1;RvY_15403-1;RvY_15452-1;RvY_15503-1;RvY_16032-1;RvY_16389-1;RvY_16632-1;RvY_16760-1;RvY_17472-1;RvY_18501-1;RvY_18883-1;cob;cox1;cox2	2564	2344	Alzheimer disease		KEGG PATHWAY 2026-09-17	mapped
ko01130	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	69	207	0.0772676371780515	0.0442307692307692	1.74692049272116	4.49792294291587e-07	1.59676264473513e-05	TRUE	RvY_00384-1;RvY_00769-1;RvY_00878-1;RvY_01646-1;RvY_01647-1;RvY_02171-1;RvY_02197-1;RvY_02228-1;RvY_03701-1;RvY_03753-1;RvY_04382-1;RvY_04795-1;RvY_04866-1;RvY_05049-1;RvY_05259-1;RvY_05294-1;RvY_05468-1;RvY_05552-1;RvY_06165;RvY_06514-1;RvY_07229-1;RvY_07637-1;RvY_07700;RvY_07732-1;RvY_07825-1;RvY_07831;RvY_07844-1;RvY_08327-1;RvY_08758-1;RvY_09008-1;RvY_09018-1;RvY_09463-1;RvY_09532-1;RvY_10013;RvY_10014-1;RvY_10140-1;RvY_10361-1;RvY_10567-1;RvY_11297-1;RvY_12172-1;RvY_12197-1;RvY_12270-1;RvY_12435-1;RvY_12666-1;RvY_13408-1;RvY_13520-1;RvY_13606-1;RvY_14572;RvY_14905-1;RvY_14948-1;RvY_15021-1;RvY_15434-1;RvY_15522;RvY_15566;RvY_15726-1;RvY_15846-1;RvY_15952-1;RvY_16010-1;RvY_16468-1;RvY_16884-1;RvY_17432-1;RvY_18182-1;RvY_18344;RvY_18346;RvY_18587-1;RvY_18667-1;RvY_19000-1;RvY_19061-1;RvY_19258-1	2564	2344			KEGG PATHWAY 2026-09-17	unmapped
map01130	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	69	207	0.0772676371780515	0.0442307692307692	1.74692049272116	4.49792294291587e-07	1.59676264473513e-05	TRUE	RvY_00384-1;RvY_00769-1;RvY_00878-1;RvY_01646-1;RvY_01647-1;RvY_02171-1;RvY_02197-1;RvY_02228-1;RvY_03701-1;RvY_03753-1;RvY_04382-1;RvY_04795-1;RvY_04866-1;RvY_05049-1;RvY_05259-1;RvY_05294-1;RvY_05468-1;RvY_05552-1;RvY_06165;RvY_06514-1;RvY_07229-1;RvY_07637-1;RvY_07700;RvY_07732-1;RvY_07825-1;RvY_07831;RvY_07844-1;RvY_08327-1;RvY_08758-1;RvY_09008-1;RvY_09018-1;RvY_09463-1;RvY_09532-1;RvY_10013;RvY_10014-1;RvY_10140-1;RvY_10361-1;RvY_10567-1;RvY_11297-1;RvY_12172-1;RvY_12197-1;RvY_12270-1;RvY_12435-1;RvY_12666-1;RvY_13408-1;RvY_13520-1;RvY_13606-1;RvY_14572;RvY_14905-1;RvY_14948-1;RvY_15021-1;RvY_15434-1;RvY_15522;RvY_15566;RvY_15726-1;RvY_15846-1;RvY_15952-1;RvY_16010-1;RvY_16468-1;RvY_16884-1;RvY_17432-1;RvY_18182-1;RvY_18344;RvY_18346;RvY_18587-1;RvY_18667-1;RvY_19000-1;RvY_19061-1;RvY_19258-1	2564	2344			KEGG PATHWAY 2026-09-17	unmapped
ko01110	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	95	315	0.106382978723404	0.0673076923076923	1.58054711246201	6.30474980854553e-07	2.03471471093969e-05	TRUE	RvY_00384-1;RvY_00616-1;RvY_00769-1;RvY_00878-1;RvY_01643-1;RvY_01646-1;RvY_01647-1;RvY_02171-1;RvY_02197-1;RvY_03004-1;RvY_03189-1;RvY_03701-1;RvY_03753-1;RvY_03809;RvY_04554-1;RvY_04640-1;RvY_04795-1;RvY_04866-1;RvY_05049-1;RvY_05259-1;RvY_05294-1;RvY_05468-1;RvY_05552-1;RvY_05686;RvY_05896;RvY_06475-1;RvY_06514-1;RvY_06965-1;RvY_07065-1;RvY_07388-1;RvY_07432-1;RvY_07637-1;RvY_07639-1;RvY_07640;RvY_07700;RvY_07732-1;RvY_07825-1;RvY_08316-1;RvY_08327-1;RvY_08758-1;RvY_08785-1;RvY_08901-1;RvY_08902-1;RvY_09008-1;RvY_09018-1;RvY_09289-1;RvY_09463-1;RvY_09532-1;RvY_10013;RvY_10014-1;RvY_10140-1;RvY_10217-1;RvY_10490-1;RvY_10536-1;RvY_10567-1;RvY_10941-1;RvY_11362-1;RvY_12140-1;RvY_12142-1;RvY_12172-1;RvY_12270-1;RvY_12666-1;RvY_12702-1;RvY_12951;RvY_13023-1;RvY_13408-1;RvY_13520-1;RvY_13606-1;RvY_14214-1;RvY_14572;RvY_14945;RvY_14960-1;RvY_15021-1;RvY_15434-1;RvY_15522;RvY_15566;RvY_15658-1;RvY_15726-1;RvY_15846-1;RvY_15940-1;RvY_15952-1;RvY_16010-1;RvY_16389-1;RvY_16916-1;RvY_16959-1;RvY_17066-1;RvY_17432-1;RvY_17900;RvY_18111-1;RvY_18182-1;RvY_18344;RvY_18587-1;RvY_19000-1;RvY_19061-1;RvY_19258-1	2564	2344	Biosynthesis of secondary metabolites		KEGG PATHWAY 2026-09-17	mapped
map01110	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	95	315	0.106382978723404	0.0673076923076923	1.58054711246201	6.30474980854553e-07	2.03471471093969e-05	TRUE	RvY_00384-1;RvY_00616-1;RvY_00769-1;RvY_00878-1;RvY_01643-1;RvY_01646-1;RvY_01647-1;RvY_02171-1;RvY_02197-1;RvY_03004-1;RvY_03189-1;RvY_03701-1;RvY_03753-1;RvY_03809;RvY_04554-1;RvY_04640-1;RvY_04795-1;RvY_04866-1;RvY_05049-1;RvY_05259-1;RvY_05294-1;RvY_05468-1;RvY_05552-1;RvY_05686;RvY_05896;RvY_06475-1;RvY_06514-1;RvY_06965-1;RvY_07065-1;RvY_07388-1;RvY_07432-1;RvY_07637-1;RvY_07639-1;RvY_07640;RvY_07700;RvY_07732-1;RvY_07825-1;RvY_08316-1;RvY_08327-1;RvY_08758-1;RvY_08785-1;RvY_08901-1;RvY_08902-1;RvY_09008-1;RvY_09018-1;RvY_09289-1;RvY_09463-1;RvY_09532-1;RvY_10013;RvY_10014-1;RvY_10140-1;RvY_10217-1;RvY_10490-1;RvY_10536-1;RvY_10567-1;RvY_10941-1;RvY_11362-1;RvY_12140-1;RvY_12142-1;RvY_12172-1;RvY_12270-1;RvY_12666-1;RvY_12702-1;RvY_12951;RvY_13023-1;RvY_13408-1;RvY_13520-1;RvY_13606-1;RvY_14214-1;RvY_14572;RvY_14945;RvY_14960-1;RvY_15021-1;RvY_15434-1;RvY_15522;RvY_15566;RvY_15658-1;RvY_15726-1;RvY_15846-1;RvY_15940-1;RvY_15952-1;RvY_16010-1;RvY_16389-1;RvY_16916-1;RvY_16959-1;RvY_17066-1;RvY_17432-1;RvY_17900;RvY_18111-1;RvY_18182-1;RvY_18344;RvY_18587-1;RvY_19000-1;RvY_19061-1;RvY_19258-1	2564	2344	Biosynthesis of secondary metabolites		KEGG PATHWAY 2026-09-17	mapped
ko00280	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	23	46	0.0257558790593505	0.00982905982905983	2.62038073908175	2.01305452377964e-06	5.95528629951477e-05	TRUE	RvY_00769-1;RvY_02197-1;RvY_04869-1;RvY_07173-1;RvY_07229-1;RvY_07637-1;RvY_07732-1;RvY_07825-1;RvY_09008-1;RvY_09018-1;RvY_09289-1;RvY_11963-1;RvY_12702-1;RvY_12800-1;RvY_13520-1;RvY_14905-1;RvY_15381-1;RvY_15940-1;RvY_16463;RvY_18073-1;RvY_18344;RvY_18587-1;RvY_18814	2564	2344	Valine, leucine and isoleucine degradation		KEGG PATHWAY 2026-09-17	mapped
map00280	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	23	46	0.0257558790593505	0.00982905982905983	2.62038073908175	2.01305452377964e-06	5.95528629951477e-05	TRUE	RvY_00769-1;RvY_02197-1;RvY_04869-1;RvY_07173-1;RvY_07229-1;RvY_07637-1;RvY_07732-1;RvY_07825-1;RvY_09008-1;RvY_09018-1;RvY_09289-1;RvY_11963-1;RvY_12702-1;RvY_12800-1;RvY_13520-1;RvY_14905-1;RvY_15381-1;RvY_15940-1;RvY_16463;RvY_18073-1;RvY_18344;RvY_18587-1;RvY_18814	2564	2344	Valine, leucine and isoleucine degradation		KEGG PATHWAY 2026-09-17	mapped
ko01200	PATHWAY	HT__Highly_Stable__down__Highly_Stable_Down	main_class	HT	Highly Stable	down	Highly Stable Down	893	4680	37	99	0.0414333706606943	0.0211538461538462	1.95866843123282	1.31748419444459e-05	0.000359774530021408	TRUE	RvY_00384-1;RvY_00769-1;RvY_02023-1;RvY_02171-1;RvY_02228-1;RvY_03701-1;RvY_03753-1;RvY_05049-1;RvY_05294-1;RvY_05552-1;RvY_07229-1;RvY_07637-1;RvY_08758-1;RvY_09008-1;RvY_09463-1;RvY_09532-1;RvY_10013;RvY_10014-1;RvY_10140-1;RvY_10361-1;RvY_12172-1;RvY_12197-1;RvY_12666-1;RvY_13295-1;RvY_14572;RvY_14905-1;RvY_15021-1;RvY_15381-1;RvY_15434-1;RvY_15726-1;RvY_15940-1;RvY_15952-1;RvY_16010-1;RvY_17432-1;RvY_18073-1;RvY_19000-1;RvY_19061-1	2564	2344	Carbon metabolism		KEGG PATHWAY 2026-09-17	mapped
