condition	feature_id	SSI	stability_level	stability_level_clean
osm	RvY_11304-1	1	highly_stable	Highly stable
osm	RvY_11305-1	1	highly_stable	Highly stable
osm	RvY_11306-1	1	highly_stable	Highly stable
osm	RvY_11308-1	1	highly_stable	Highly stable
osm	RvY_11310-1	1	highly_stable	Highly stable
osm	RvY_11311-1	1	highly_stable	Highly stable
osm	RvY_11312-1	1	highly_stable	Highly stable
osm	RvY_11313-1	1	highly_stable	Highly stable
osm	RvY_11314-1	1	highly_stable	Highly stable
osm	RvY_11315-1	1	highly_stable	Highly stable
osm	RvY_11316-1	1	highly_stable	Highly stable
osm	RvY_11317-1	1	highly_stable	Highly stable
osm	RvY_11318-1	1	highly_stable	Highly stable
osm	RvY_11319	1	highly_stable	Highly stable
osm	RvY_11320	1	highly_stable	Highly stable
osm	RvY_11321-1	1	highly_stable	Highly stable
osm	RvY_11322	1	highly_stable	Highly stable
osm	RvY_11323	1	highly_stable	Highly stable
osm	RvY_11324-1	1	highly_stable	Highly stable
osm	RvY_11325-1	1	highly_stable	Highly stable
osm	RvY_11326-1	1	highly_stable	Highly stable
osm	RvY_11327-1	1	highly_stable	Highly stable
osm	RvY_11328-1	1	highly_stable	Highly stable
osm	RvY_11329-1	1	highly_stable	Highly stable
osm	RvY_11330-1	1	highly_stable	Highly stable
osm	RvY_11331-1	1	highly_stable	Highly stable
osm	RvY_11332-1	1	highly_stable	Highly stable
osm	RvY_11333-1	1	highly_stable	Highly stable
osm	RvY_11334-1	1	highly_stable	Highly stable
osm	RvY_11336-1	1	highly_stable	Highly stable
osm	RvY_11337-1	1	highly_stable	Highly stable
osm	RvY_11338-1	1	highly_stable	Highly stable
osm	RvY_11339-1	1	highly_stable	Highly stable
osm	RvY_11340-1	1	highly_stable	Highly stable
osm	RvY_11342-1	1	highly_stable	Highly stable
osm	RvY_11346	1	highly_stable	Highly stable
osm	RvY_11347-1	1	highly_stable	Highly stable
osm	RvY_11348-1	1	highly_stable	Highly stable
osm	RvY_11349	1	highly_stable	Highly stable
osm	RvY_11350-1	1	highly_stable	Highly stable
osm	RvY_11351	1	highly_stable	Highly stable
osm	RvY_11352-1	1	highly_stable	Highly stable
osm	RvY_11353-1	1	highly_stable	Highly stable
osm	RvY_11354	1	highly_stable	Highly stable
osm	RvY_11355-1	1	highly_stable	Highly stable
osm	RvY_11357-1	1	highly_stable	Highly stable
osm	RvY_11358-1	1	highly_stable	Highly stable
osm	RvY_11359-1	1	highly_stable	Highly stable
osm	RvY_11360-1	1	highly_stable	Highly stable
osm	RvY_11361-1	1	highly_stable	Highly stable
osm	RvY_11362-1	1	highly_stable	Highly stable
osm	RvY_11363-1	1	highly_stable	Highly stable
osm	RvY_11364-1	1	highly_stable	Highly stable
osm	RvY_11366-1	1	highly_stable	Highly stable
osm	RvY_11369	1	highly_stable	Highly stable
osm	RvY_11370-1	1	highly_stable	Highly stable
osm	RvY_11371-1	1	highly_stable	Highly stable
osm	RvY_11372-1	1	highly_stable	Highly stable
osm	RvY_11373-1	1	highly_stable	Highly stable
osm	RvY_11374-1	1	highly_stable	Highly stable
osm	RvY_11375	1	highly_stable	Highly stable
osm	RvY_11377-1	1	highly_stable	Highly stable
osm	RvY_11378-1	1	highly_stable	Highly stable
osm	RvY_11379-1	1	highly_stable	Highly stable
osm	RvY_11381-1	1	highly_stable	Highly stable
osm	RvY_11382-1	1	highly_stable	Highly stable
osm	RvY_11383-1	1	highly_stable	Highly stable
osm	RvY_11384-1	1	highly_stable	Highly stable
osm	RvY_11386	1	highly_stable	Highly stable
osm	RvY_11387	1	highly_stable	Highly stable
osm	RvY_11388	1	highly_stable	Highly stable
osm	RvY_11389-1	1	highly_stable	Highly stable
osm	RvY_11391-1	1	highly_stable	Highly stable
osm	RvY_11394-1	1	highly_stable	Highly stable
osm	RvY_11396-1	1	highly_stable	Highly stable
osm	RvY_11397-1	1	highly_stable	Highly stable
osm	RvY_11398-1	1	highly_stable	Highly stable
osm	RvY_11399-1	1	highly_stable	Highly stable
osm	RvY_11414-1	1	highly_stable	Highly stable
osm	RvY_11415-1	1	highly_stable	Highly stable
osm	RvY_11416-1	1	highly_stable	Highly stable
osm	RvY_11417-1	1	highly_stable	Highly stable
osm	RvY_11418-1	1	highly_stable	Highly stable
osm	RvY_11419-1	1	highly_stable	Highly stable
osm	RvY_11420-1	1	highly_stable	Highly stable
osm	RvY_11423-1	1	highly_stable	Highly stable
osm	RvY_11424-1	1	highly_stable	Highly stable
osm	RvY_11425-1	1	highly_stable	Highly stable
osm	RvY_11426-1	1	highly_stable	Highly stable
osm	RvY_11427-1	1	highly_stable	Highly stable
osm	RvY_11428-1	1	highly_stable	Highly stable
osm	RvY_11429-1	1	highly_stable	Highly stable
osm	RvY_11430-1	1	highly_stable	Highly stable
osm	RvY_11433-1	1	highly_stable	Highly stable
osm	RvY_11435-1	1	highly_stable	Highly stable
osm	RvY_11436-1	1	highly_stable	Highly stable
osm	RvY_11438	1	highly_stable	Highly stable
osm	RvY_11439-1	1	highly_stable	Highly stable
osm	RvY_11440-1	1	highly_stable	Highly stable
osm	RvY_11441-1	1	highly_stable	Highly stable
osm	RvY_11442-1	1	highly_stable	Highly stable
osm	RvY_11443-1	1	highly_stable	Highly stable
osm	RvY_11444-1	1	highly_stable	Highly stable
osm	RvY_11445-1	1	highly_stable	Highly stable
osm	RvY_11446-1	1	highly_stable	Highly stable
osm	RvY_11448-1	1	highly_stable	Highly stable
osm	RvY_11449	1	highly_stable	Highly stable
osm	RvY_11451-1	1	highly_stable	Highly stable
osm	RvY_11452	1	highly_stable	Highly stable
osm	RvY_11453-1	1	highly_stable	Highly stable
osm	RvY_11454-1	1	highly_stable	Highly stable
osm	RvY_11455-1	1	highly_stable	Highly stable
osm	RvY_11456-1	1	highly_stable	Highly stable
osm	RvY_11460-1	1	highly_stable	Highly stable
osm	RvY_11462	1	highly_stable	Highly stable
osm	RvY_11463	1	highly_stable	Highly stable
osm	RvY_11464-1	1	highly_stable	Highly stable
osm	RvY_11465-1	1	highly_stable	Highly stable
osm	RvY_11466-1	1	highly_stable	Highly stable
osm	RvY_11467-1	1	highly_stable	Highly stable
osm	RvY_11468	1	highly_stable	Highly stable
osm	RvY_11470-1	1	highly_stable	Highly stable
osm	RvY_11472	1	highly_stable	Highly stable
osm	RvY_11474-1	1	highly_stable	Highly stable
osm	RvY_11475-1	1	highly_stable	Highly stable
osm	RvY_11476-1	1	highly_stable	Highly stable
osm	RvY_11481-1	1	highly_stable	Highly stable
osm	RvY_11482	1	highly_stable	Highly stable
osm	RvY_11483-1	1	highly_stable	Highly stable
osm	RvY_11491-1	1	highly_stable	Highly stable
osm	RvY_11493-1	1	highly_stable	Highly stable
osm	RvY_11494-1	1	highly_stable	Highly stable
osm	RvY_11495-1	1	highly_stable	Highly stable
osm	RvY_11496	1	highly_stable	Highly stable
osm	RvY_11497	1	highly_stable	Highly stable
osm	RvY_11498-1	1	highly_stable	Highly stable
osm	RvY_11500-1	1	highly_stable	Highly stable
osm	RvY_11502-1	1	highly_stable	Highly stable
osm	RvY_11503	1	highly_stable	Highly stable
osm	RvY_11504-1	1	highly_stable	Highly stable
osm	RvY_11505-1	1	highly_stable	Highly stable
osm	RvY_11509	1	highly_stable	Highly stable
osm	RvY_11510	1	highly_stable	Highly stable
osm	RvY_11511	1	highly_stable	Highly stable
osm	RvY_11512-1	1	highly_stable	Highly stable
osm	RvY_11513-1	1	highly_stable	Highly stable
osm	RvY_11514-1	1	highly_stable	Highly stable
osm	RvY_11515-1	1	highly_stable	Highly stable
osm	RvY_11516-1	1	highly_stable	Highly stable
osm	RvY_11517-1	1	highly_stable	Highly stable
osm	RvY_11518	1	highly_stable	Highly stable
osm	RvY_11519-1	1	highly_stable	Highly stable
osm	RvY_11520-1	1	highly_stable	Highly stable
osm	RvY_11521-1	1	highly_stable	Highly stable
osm	RvY_11522-1	1	highly_stable	Highly stable
osm	RvY_11523	1	highly_stable	Highly stable
osm	RvY_11524	1	highly_stable	Highly stable
osm	RvY_11525	1	highly_stable	Highly stable
osm	RvY_11526-1	1	highly_stable	Highly stable
osm	RvY_11530-1	1	highly_stable	Highly stable
osm	RvY_11531-1	1	highly_stable	Highly stable
osm	RvY_11532-1	1	highly_stable	Highly stable
osm	RvY_11533-1	1	highly_stable	Highly stable
osm	RvY_11534-1	1	highly_stable	Highly stable
osm	RvY_11535-1	1	highly_stable	Highly stable
osm	RvY_11536-1	1	highly_stable	Highly stable
osm	RvY_11538	1	highly_stable	Highly stable
osm	RvY_11539	1	highly_stable	Highly stable
osm	RvY_11542-1	1	highly_stable	Highly stable
osm	RvY_11543	1	highly_stable	Highly stable
osm	RvY_11544-1	1	highly_stable	Highly stable
osm	RvY_11545-1	1	highly_stable	Highly stable
osm	RvY_11546-1	1	highly_stable	Highly stable
osm	RvY_11552-1	1	highly_stable	Highly stable
osm	RvY_11555-1	1	highly_stable	Highly stable
osm	RvY_11556-1	1	highly_stable	Highly stable
osm	RvY_11558-1	1	highly_stable	Highly stable
osm	RvY_11559-1	1	highly_stable	Highly stable
osm	RvY_11562-1	1	highly_stable	Highly stable
osm	RvY_11563-1	1	highly_stable	Highly stable
osm	RvY_11564	1	highly_stable	Highly stable
osm	RvY_11565-1	1	highly_stable	Highly stable
osm	RvY_11567-1	1	highly_stable	Highly stable
osm	RvY_11568-1	1	highly_stable	Highly stable
osm	RvY_11569-1	1	highly_stable	Highly stable
osm	RvY_11570-1	1	highly_stable	Highly stable
osm	RvY_11576-1	1	highly_stable	Highly stable
osm	RvY_11577-1	1	highly_stable	Highly stable
osm	RvY_11582	1	highly_stable	Highly stable
osm	RvY_11583-1	1	highly_stable	Highly stable
osm	RvY_11584-1	1	highly_stable	Highly stable
osm	RvY_11585-1	1	highly_stable	Highly stable
osm	RvY_11586-1	1	highly_stable	Highly stable
osm	RvY_11589-1	1	highly_stable	Highly stable
osm	RvY_11590-1	1	highly_stable	Highly stable
osm	RvY_11591-1	1	highly_stable	Highly stable
osm	RvY_11592-1	1	highly_stable	Highly stable
osm	RvY_11593-1	1	highly_stable	Highly stable
osm	RvY_11594	1	highly_stable	Highly stable
osm	RvY_11595	1	highly_stable	Highly stable
osm	RvY_11596-1	1	highly_stable	Highly stable
osm	RvY_11597-1	1	highly_stable	Highly stable
osm	RvY_11598-1	1	highly_stable	Highly stable
osm	RvY_11599-1	1	highly_stable	Highly stable
osm	RvY_11600-1	1	highly_stable	Highly stable
osm	RvY_11602-1	1	highly_stable	Highly stable
osm	RvY_11603-1	1	highly_stable	Highly stable
osm	RvY_11604	1	highly_stable	Highly stable
osm	RvY_11606-1	1	highly_stable	Highly stable
osm	RvY_11607-1	1	highly_stable	Highly stable
osm	RvY_11608-1	1	highly_stable	Highly stable
osm	RvY_11609-1	1	highly_stable	Highly stable
osm	RvY_11611-1	1	highly_stable	Highly stable
osm	RvY_11612-1	1	highly_stable	Highly stable
osm	RvY_11614-1	1	highly_stable	Highly stable
osm	RvY_11615-1	1	highly_stable	Highly stable
osm	RvY_11616	1	highly_stable	Highly stable
osm	RvY_11617-1	1	highly_stable	Highly stable
osm	RvY_11618	1	highly_stable	Highly stable
osm	RvY_11619-1	1	highly_stable	Highly stable
osm	RvY_11620-1	1	highly_stable	Highly stable
osm	RvY_11623-1	1	highly_stable	Highly stable
osm	RvY_11624-1	1	highly_stable	Highly stable
osm	RvY_11625-1	1	highly_stable	Highly stable
osm	RvY_11626-1	1	highly_stable	Highly stable
osm	RvY_11627-1	1	highly_stable	Highly stable
osm	RvY_11631-1	1	highly_stable	Highly stable
osm	RvY_11632	1	highly_stable	Highly stable
osm	RvY_11635-1	1	highly_stable	Highly stable
osm	RvY_11636	1	highly_stable	Highly stable
osm	RvY_11637-1	1	highly_stable	Highly stable
osm	RvY_11638-1	1	highly_stable	Highly stable
osm	RvY_11639-1	1	highly_stable	Highly stable
osm	RvY_11640-1	1	highly_stable	Highly stable
osm	RvY_11641-1	1	highly_stable	Highly stable
osm	RvY_11643-1	1	highly_stable	Highly stable
osm	RvY_11644	1	highly_stable	Highly stable
osm	RvY_11645-1	1	highly_stable	Highly stable
osm	RvY_11646-1	1	highly_stable	Highly stable
osm	RvY_11647-1	1	highly_stable	Highly stable
osm	RvY_11648-1	1	highly_stable	Highly stable
osm	RvY_11649	1	highly_stable	Highly stable
osm	RvY_11650-1	1	highly_stable	Highly stable
osm	RvY_11651-1	1	highly_stable	Highly stable
osm	RvY_11652-1	1	highly_stable	Highly stable
osm	RvY_11653-1	1	highly_stable	Highly stable
osm	RvY_11655	1	highly_stable	Highly stable
osm	RvY_11656-1	1	highly_stable	Highly stable
osm	RvY_11657-1	1	highly_stable	Highly stable
osm	RvY_11662-1	1	highly_stable	Highly stable
osm	RvY_11663-1	1	highly_stable	Highly stable
osm	RvY_11665-1	1	highly_stable	Highly stable
osm	RvY_11666-1	1	highly_stable	Highly stable
osm	RvY_11667-1	1	highly_stable	Highly stable
osm	RvY_11668-1	1	highly_stable	Highly stable
osm	RvY_11669-1	1	highly_stable	Highly stable
osm	RvY_11670-1	1	highly_stable	Highly stable
osm	RvY_11671-1	1	highly_stable	Highly stable
osm	RvY_11672-1	1	highly_stable	Highly stable
osm	RvY_11673-1	1	highly_stable	Highly stable
osm	RvY_11674-2	1	highly_stable	Highly stable
osm	RvY_11675-1	1	highly_stable	Highly stable
osm	RvY_11676-1	1	highly_stable	Highly stable
osm	RvY_11677-1	1	highly_stable	Highly stable
osm	RvY_11678	1	highly_stable	Highly stable
osm	RvY_11679-1	1	highly_stable	Highly stable
osm	RvY_11680-1	1	highly_stable	Highly stable
osm	RvY_11681	1	highly_stable	Highly stable
osm	RvY_11682-1	1	highly_stable	Highly stable
osm	RvY_11683-1	1	highly_stable	Highly stable
osm	RvY_11685-1	1	highly_stable	Highly stable
osm	RvY_11686-1	1	highly_stable	Highly stable
osm	RvY_11687	1	highly_stable	Highly stable
osm	RvY_11690-1	1	highly_stable	Highly stable
osm	RvY_11692-1	1	highly_stable	Highly stable
osm	RvY_11693-1	1	highly_stable	Highly stable
osm	RvY_11696-1	1	highly_stable	Highly stable
osm	RvY_11697	1	highly_stable	Highly stable
osm	RvY_11698-1	1	highly_stable	Highly stable
osm	RvY_11699-1	1	highly_stable	Highly stable
osm	RvY_11700-1	1	highly_stable	Highly stable
osm	RvY_11701-1	1	highly_stable	Highly stable
osm	RvY_11702-1	1	highly_stable	Highly stable
osm	RvY_11703-1	1	highly_stable	Highly stable
osm	RvY_11704-1	1	highly_stable	Highly stable
osm	RvY_11705-1	1	highly_stable	Highly stable
osm	RvY_11706-1	1	highly_stable	Highly stable
osm	RvY_11707-1	1	highly_stable	Highly stable
osm	RvY_11708-1	1	highly_stable	Highly stable
osm	RvY_11709-1	1	highly_stable	Highly stable
osm	RvY_11710-1	1	highly_stable	Highly stable
osm	RvY_11711-1	1	highly_stable	Highly stable
osm	RvY_11715-1	1	highly_stable	Highly stable
osm	RvY_11723-1	1	highly_stable	Highly stable
osm	RvY_11728-1	1	highly_stable	Highly stable
osm	RvY_11729-1	1	highly_stable	Highly stable
osm	RvY_11730	1	highly_stable	Highly stable
osm	RvY_11731-1	1	highly_stable	Highly stable
osm	RvY_11732-1	1	highly_stable	Highly stable
osm	RvY_11733-1	1	highly_stable	Highly stable
osm	RvY_11734-1	1	highly_stable	Highly stable
osm	RvY_11735-1	1	highly_stable	Highly stable
osm	RvY_11736-1	1	highly_stable	Highly stable
osm	RvY_11737	1	highly_stable	Highly stable
osm	RvY_11738-1	1	highly_stable	Highly stable
osm	RvY_11740-1	1	highly_stable	Highly stable
osm	RvY_11741	1	highly_stable	Highly stable
osm	RvY_11742-1	1	highly_stable	Highly stable
osm	RvY_11744-1	1	highly_stable	Highly stable
osm	RvY_11751-1	1	highly_stable	Highly stable
osm	RvY_11752-1	1	highly_stable	Highly stable
osm	RvY_11754-1	1	highly_stable	Highly stable
osm	RvY_11755-1	1	highly_stable	Highly stable
osm	RvY_11756-1	1	highly_stable	Highly stable
osm	RvY_11757-1	1	highly_stable	Highly stable
osm	RvY_11761-1	1	highly_stable	Highly stable
osm	RvY_11763-1	1	highly_stable	Highly stable
osm	RvY_11767-1	1	highly_stable	Highly stable
osm	RvY_11768-1	1	highly_stable	Highly stable
osm	RvY_11769	1	highly_stable	Highly stable
osm	RvY_11771-1	1	highly_stable	Highly stable
osm	RvY_11774-1	1	highly_stable	Highly stable
osm	RvY_11775-1	1	highly_stable	Highly stable
osm	RvY_11777-1	1	highly_stable	Highly stable
osm	RvY_11778-1	1	highly_stable	Highly stable
osm	RvY_11779-1	1	highly_stable	Highly stable
osm	RvY_11780-1	1	highly_stable	Highly stable
osm	RvY_11783-1	1	highly_stable	Highly stable
osm	RvY_11784-1	1	highly_stable	Highly stable
osm	RvY_11787-1	1	highly_stable	Highly stable
osm	RvY_11788-1	1	highly_stable	Highly stable
osm	RvY_11789-1	1	highly_stable	Highly stable
osm	RvY_11790-1	1	highly_stable	Highly stable
osm	RvY_11793	1	highly_stable	Highly stable
osm	RvY_11795-1	1	highly_stable	Highly stable
osm	RvY_11796-1	1	highly_stable	Highly stable
osm	RvY_11797	1	highly_stable	Highly stable
osm	RvY_11798-1	1	highly_stable	Highly stable
osm	RvY_11802-1	1	highly_stable	Highly stable
osm	RvY_11803-1	1	highly_stable	Highly stable
osm	RvY_11805	1	highly_stable	Highly stable
osm	RvY_11806-1	1	highly_stable	Highly stable
osm	RvY_11807-1	1	highly_stable	Highly stable
osm	RvY_11808-1	1	highly_stable	Highly stable
osm	RvY_11809-1	1	highly_stable	Highly stable
osm	RvY_11810-1	1	highly_stable	Highly stable
osm	RvY_11811	1	highly_stable	Highly stable
osm	RvY_11812-1	1	highly_stable	Highly stable
osm	RvY_11813	1	highly_stable	Highly stable
osm	RvY_11814	1	highly_stable	Highly stable
osm	RvY_11815-1	1	highly_stable	Highly stable
osm	RvY_11817-1	1	highly_stable	Highly stable
osm	RvY_11818-1	1	highly_stable	Highly stable
osm	RvY_11820-1	1	highly_stable	Highly stable
osm	RvY_11821-1	1	highly_stable	Highly stable
osm	RvY_11822-1	1	highly_stable	Highly stable
osm	RvY_11823-1	1	highly_stable	Highly stable
osm	RvY_11824-1	1	highly_stable	Highly stable
osm	RvY_11825-1	1	highly_stable	Highly stable
osm	RvY_11826	1	highly_stable	Highly stable
osm	RvY_11827	1	highly_stable	Highly stable
osm	RvY_11832	1	highly_stable	Highly stable
osm	RvY_11833-1	1	highly_stable	Highly stable
osm	RvY_11834-1	1	highly_stable	Highly stable
osm	RvY_11835-1	1	highly_stable	Highly stable
osm	RvY_11837-1	1	highly_stable	Highly stable
osm	RvY_11838-1	1	highly_stable	Highly stable
osm	RvY_11843-1	1	highly_stable	Highly stable
osm	RvY_11844-1	1	highly_stable	Highly stable
osm	RvY_11845-1	1	highly_stable	Highly stable
osm	RvY_11846-1	1	highly_stable	Highly stable
osm	RvY_11847-1	1	highly_stable	Highly stable
osm	RvY_11848-1	1	highly_stable	Highly stable
osm	RvY_11851-1	1	highly_stable	Highly stable
osm	RvY_11852-1	1	highly_stable	Highly stable
osm	RvY_11854-1	1	highly_stable	Highly stable
osm	RvY_11855-1	1	highly_stable	Highly stable
osm	RvY_11856-1	1	highly_stable	Highly stable
osm	RvY_11857	1	highly_stable	Highly stable
osm	RvY_11858-1	1	highly_stable	Highly stable
osm	RvY_11859-1	1	highly_stable	Highly stable
osm	RvY_11860-1	1	highly_stable	Highly stable
osm	RvY_11861-1	1	highly_stable	Highly stable
osm	RvY_11862-1	1	highly_stable	Highly stable
osm	RvY_11864-1	1	highly_stable	Highly stable
osm	RvY_11865	1	highly_stable	Highly stable
osm	RvY_11866-1	1	highly_stable	Highly stable
osm	RvY_11867-1	1	highly_stable	Highly stable
osm	RvY_11868-1	1	highly_stable	Highly stable
osm	RvY_11871-1	1	highly_stable	Highly stable
osm	RvY_11873-1	1	highly_stable	Highly stable
osm	RvY_11875	1	highly_stable	Highly stable
osm	RvY_11877-1	1	highly_stable	Highly stable
osm	RvY_11878-1	1	highly_stable	Highly stable
osm	RvY_11879	1	highly_stable	Highly stable
osm	RvY_11880-1	1	highly_stable	Highly stable
osm	RvY_11881	1	highly_stable	Highly stable
osm	RvY_11887-1	1	highly_stable	Highly stable
osm	RvY_11888-1	1	highly_stable	Highly stable
osm	RvY_11889	1	highly_stable	Highly stable
osm	RvY_11890-1	1	highly_stable	Highly stable
osm	RvY_11891	1	highly_stable	Highly stable
osm	RvY_11893-1	1	highly_stable	Highly stable
osm	RvY_11894-1	1	highly_stable	Highly stable
osm	RvY_11895-1	1	highly_stable	Highly stable
osm	RvY_11896	1	highly_stable	Highly stable
osm	RvY_11898-1	1	highly_stable	Highly stable
osm	RvY_11899-1	1	highly_stable	Highly stable
osm	RvY_11903-1	1	highly_stable	Highly stable
osm	RvY_11904	1	highly_stable	Highly stable
osm	RvY_11905-1	1	highly_stable	Highly stable
osm	RvY_11907-1	1	highly_stable	Highly stable
osm	RvY_11908-1	1	highly_stable	Highly stable
osm	RvY_11909-1	1	highly_stable	Highly stable
osm	RvY_11910-1	1	highly_stable	Highly stable
osm	RvY_11912-1	1	highly_stable	Highly stable
osm	RvY_11913-1	1	highly_stable	Highly stable
osm	RvY_11914-1	1	highly_stable	Highly stable
osm	RvY_11916-1	1	highly_stable	Highly stable
osm	RvY_11917-1	1	highly_stable	Highly stable
osm	RvY_11918-1	1	highly_stable	Highly stable
osm	RvY_11919-1	1	highly_stable	Highly stable
osm	RvY_11920-1	1	highly_stable	Highly stable
osm	RvY_11921	1	highly_stable	Highly stable
osm	RvY_11924-1	1	highly_stable	Highly stable
osm	RvY_11925-1	1	highly_stable	Highly stable
osm	RvY_11927-1	1	highly_stable	Highly stable
osm	RvY_11928	1	highly_stable	Highly stable
osm	RvY_11929-1	1	highly_stable	Highly stable
osm	RvY_11930-1	1	highly_stable	Highly stable
osm	RvY_11931-1	1	highly_stable	Highly stable
osm	RvY_11932	1	highly_stable	Highly stable
osm	RvY_11934-1	1	highly_stable	Highly stable
osm	RvY_11935-1	1	highly_stable	Highly stable
osm	RvY_11938	1	highly_stable	Highly stable
osm	RvY_11939-1	1	highly_stable	Highly stable
osm	RvY_11940-1	1	highly_stable	Highly stable
osm	RvY_11941-1	1	highly_stable	Highly stable
osm	RvY_11942-1	1	highly_stable	Highly stable
osm	RvY_11943-1	1	highly_stable	Highly stable
osm	RvY_11944	1	highly_stable	Highly stable
osm	RvY_11945-1	1	highly_stable	Highly stable
osm	RvY_11946-1	1	highly_stable	Highly stable
osm	RvY_11950	1	highly_stable	Highly stable
osm	RvY_11951-1	1	highly_stable	Highly stable
osm	RvY_11952-1	1	highly_stable	Highly stable
osm	RvY_11953-1	1	highly_stable	Highly stable
osm	RvY_11954-1	1	highly_stable	Highly stable
osm	RvY_11955-1	1	highly_stable	Highly stable
osm	RvY_11957-1	1	highly_stable	Highly stable
osm	RvY_11958	1	highly_stable	Highly stable
osm	RvY_11959-1	1	highly_stable	Highly stable
osm	RvY_11962-1	1	highly_stable	Highly stable
osm	RvY_11963-1	1	highly_stable	Highly stable
osm	RvY_11964-1	1	highly_stable	Highly stable
osm	RvY_11965-1	1	highly_stable	Highly stable
osm	RvY_11966	1	highly_stable	Highly stable
osm	RvY_11967-1	1	highly_stable	Highly stable
osm	RvY_11968-1	1	highly_stable	Highly stable
osm	RvY_11969	1	highly_stable	Highly stable
osm	RvY_11970-1	1	highly_stable	Highly stable
osm	RvY_11971-1	1	highly_stable	Highly stable
osm	RvY_11972-1	1	highly_stable	Highly stable
osm	RvY_11973-1	1	highly_stable	Highly stable
osm	RvY_11974-1	1	highly_stable	Highly stable
osm	RvY_11977-1	1	highly_stable	Highly stable
osm	RvY_11979-1	1	highly_stable	Highly stable
osm	RvY_11981-1	1	highly_stable	Highly stable
osm	RvY_11982-1	1	highly_stable	Highly stable
osm	RvY_11983	1	highly_stable	Highly stable
osm	RvY_11984-1	1	highly_stable	Highly stable
osm	RvY_11988-1	1	highly_stable	Highly stable
osm	RvY_11989-1	1	highly_stable	Highly stable
osm	RvY_11990-1	1	highly_stable	Highly stable
osm	RvY_11994-1	1	highly_stable	Highly stable
osm	RvY_11995	1	highly_stable	Highly stable
osm	RvY_11996-1	1	highly_stable	Highly stable
osm	RvY_11997-1	1	highly_stable	Highly stable
osm	RvY_11998-1	1	highly_stable	Highly stable
osm	RvY_11999-1	1	highly_stable	Highly stable
osm	RvY_12000-1	1	highly_stable	Highly stable
osm	RvY_12003-1	1	highly_stable	Highly stable
osm	RvY_12004-1	1	highly_stable	Highly stable
osm	RvY_12007-1	1	highly_stable	Highly stable
osm	RvY_12008	1	highly_stable	Highly stable
osm	RvY_12009	1	highly_stable	Highly stable
osm	RvY_12010-1	1	highly_stable	Highly stable
osm	RvY_12011-1	1	highly_stable	Highly stable
osm	RvY_12012-1	1	highly_stable	Highly stable
osm	RvY_12013-1	1	highly_stable	Highly stable
osm	RvY_12014-1	1	highly_stable	Highly stable
osm	RvY_12015-1	1	highly_stable	Highly stable
osm	RvY_12016-1	1	highly_stable	Highly stable
osm	RvY_12017-1	1	highly_stable	Highly stable
osm	RvY_12018-1	1	highly_stable	Highly stable
osm	RvY_12019-1	1	highly_stable	Highly stable
osm	RvY_12020-1	1	highly_stable	Highly stable
osm	RvY_12021-1	1	highly_stable	Highly stable
osm	RvY_12022-1	1	highly_stable	Highly stable
osm	RvY_12024-1	1	highly_stable	Highly stable
osm	RvY_12025-1	1	highly_stable	Highly stable
osm	RvY_12033-1	1	highly_stable	Highly stable
osm	RvY_12036	1	highly_stable	Highly stable
osm	RvY_12040	1	highly_stable	Highly stable
osm	RvY_12043-1	1	highly_stable	Highly stable
osm	RvY_12044-1	1	highly_stable	Highly stable
osm	RvY_12045-1	1	highly_stable	Highly stable
osm	RvY_12046-1	1	highly_stable	Highly stable
osm	RvY_12047-1	1	highly_stable	Highly stable
osm	RvY_12048-1	1	highly_stable	Highly stable
osm	RvY_12049-1	1	highly_stable	Highly stable
osm	RvY_12050-1	1	highly_stable	Highly stable
osm	RvY_12051-1	1	highly_stable	Highly stable
osm	RvY_12052-1	1	highly_stable	Highly stable
osm	RvY_12057	1	highly_stable	Highly stable
osm	RvY_12058-1	1	highly_stable	Highly stable
osm	RvY_12059-1	1	highly_stable	Highly stable
osm	RvY_12061-1	1	highly_stable	Highly stable
osm	RvY_12063	1	highly_stable	Highly stable
osm	RvY_12064	1	highly_stable	Highly stable
osm	RvY_12068-1	1	highly_stable	Highly stable
osm	RvY_12069-1	1	highly_stable	Highly stable
osm	RvY_12070-1	1	highly_stable	Highly stable
osm	RvY_12071	1	highly_stable	Highly stable
osm	RvY_12072-1	1	highly_stable	Highly stable
osm	RvY_12073-1	1	highly_stable	Highly stable
osm	RvY_12075-1	1	highly_stable	Highly stable
osm	RvY_12076-1	1	highly_stable	Highly stable
osm	RvY_12077	1	highly_stable	Highly stable
osm	RvY_12079	1	highly_stable	Highly stable
osm	RvY_12080-1	1	highly_stable	Highly stable
osm	RvY_12081-1	1	highly_stable	Highly stable
osm	RvY_12082-1	1	highly_stable	Highly stable
osm	RvY_12083-1	1	highly_stable	Highly stable
osm	RvY_12084-1	1	highly_stable	Highly stable
osm	RvY_12085-1	1	highly_stable	Highly stable
osm	RvY_12088-1	1	highly_stable	Highly stable
osm	RvY_12089-1	1	highly_stable	Highly stable
osm	RvY_12090-1	1	highly_stable	Highly stable
osm	RvY_12091-1	1	highly_stable	Highly stable
osm	RvY_12093-0	1	highly_stable	Highly stable
osm	RvY_12094-1	1	highly_stable	Highly stable
osm	RvY_12095-1	1	highly_stable	Highly stable
osm	RvY_12096-1	1	highly_stable	Highly stable
