gene_set_id	gene_set_family	condition	stability_region	dominant_state	signal_class	enrichment_type	kegg_term	query_size	background_size	query_overlap_count	background_term_count	query_fraction	background_fraction	enrichment_ratio	p_value	adjusted_p_value	significant	contributing_feature_ids	all_feature_count	annotated_feature_count	review_rank	contributing_feature_count	term_description	review_status
HT__Highly_Stable__constant__Highly_Stable_Constant	main_class	HT	Highly Stable	constant	Highly Stable Constant	PATHWAY	ko04924	2981	4680	158	198	0.05300234820530023	0.04230769230769231	1.252782775761642	3.947262944508291e-7	1.4999599189131506e-4	TRUE	RvY_00161-1;RvY_00195;RvY_00196-1;RvY_00472-1;RvY_00655-1;RvY_00850;RvY_01120;RvY_01121;RvY_01134;RvY_01514-1;RvY_01551-1;RvY_01552;RvY_01671-1;RvY_02040-1;RvY_02317;RvY_02403;RvY_02777;RvY_02923-1;RvY_02942-1;RvY_03277-1;RvY_03285;RvY_03358;RvY_03484;RvY_03574-1;RvY_03727-1;RvY_03982-1;RvY_04062;RvY_04063;RvY_04065-1;RvY_04066-1;RvY_04097;RvY_04228;RvY_04272-1;RvY_04281;RvY_04348;RvY_04467-1;RvY_04468-1;RvY_04549-1;RvY_04624-1;RvY_04651;RvY_04652;RvY_04658-1;RvY_05132;RvY_05164-1;RvY_05165-1;RvY_05231-1;RvY_05495-1;RvY_05634;RvY_05720;RvY_05786-1;RvY_06098;RvY_06115;RvY_06150;RvY_06314-1;RvY_06318;RvY_06529-1;RvY_06851-1;RvY_07198;RvY_07415;RvY_07419;RvY_07420-1;RvY_07446-1;RvY_07448-1;RvY_07548;RvY_07552-1;RvY_07569-1;RvY_07690-1;RvY_07708-1;RvY_07718-1;RvY_07765-1;RvY_08035-1;RvY_08338-1;RvY_08397-1;RvY_08524-1;RvY_08727-1;RvY_08905;RvY_09610-1;RvY_10100;RvY_10623;RvY_10752;RvY_10928;RvY_10948;RvY_10976-1;RvY_10979;RvY_10982;RvY_10994-1;RvY_11044-1;RvY_11087-1;RvY_11113-1;RvY_11161;RvY_11216-1;RvY_11254-1;RvY_11261;RvY_11467-1;RvY_11491-1;RvY_11496;RvY_11525;RvY_11543;RvY_11663-1;RvY_11832;RvY_12129;RvY_12131;RvY_12135-1;RvY_12139;RvY_12181;RvY_12269;RvY_12729-1;RvY_12852-1;RvY_13143-1;RvY_13213-1;RvY_13214-1;RvY_13257-1;RvY_13276;RvY_13348;RvY_13388;RvY_13389;RvY_13429-1;RvY_13596-1;RvY_13770-1;RvY_14684;RvY_14767-1;RvY_15038-1;RvY_15067-1;RvY_15203-1;RvY_15792-1;RvY_15806;RvY_16069-1;RvY_16391;RvY_16394;RvY_16473-1;RvY_16478;RvY_16557-1;RvY_16623-1;RvY_16703-1;RvY_16729-1;RvY_16827-1;RvY_16907;RvY_16919;RvY_16928-1;RvY_17522;RvY_17572;RvY_17920-1;RvY_17921-1;RvY_18091;RvY_18092;RvY_18093-1;RvY_18094-1;RvY_18096-1;RvY_18097-1;RvY_18098-1;RvY_18236;RvY_18523-1;RvY_18534-1;RvY_18958-1;RvY_18959-1;RvY_19052-1;RvY_19114-1;RvY_19308-1	10233	8918	1	158	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__constant__Highly_Stable_Constant	main_class	HT	Highly Stable	constant	Highly Stable Constant	PATHWAY	map04924	2981	4680	158	198	0.05300234820530023	0.04230769230769231	1.252782775761642	3.947262944508291e-7	1.4999599189131506e-4	TRUE	RvY_00161-1;RvY_00195;RvY_00196-1;RvY_00472-1;RvY_00655-1;RvY_00850;RvY_01120;RvY_01121;RvY_01134;RvY_01514-1;RvY_01551-1;RvY_01552;RvY_01671-1;RvY_02040-1;RvY_02317;RvY_02403;RvY_02777;RvY_02923-1;RvY_02942-1;RvY_03277-1;RvY_03285;RvY_03358;RvY_03484;RvY_03574-1;RvY_03727-1;RvY_03982-1;RvY_04062;RvY_04063;RvY_04065-1;RvY_04066-1;RvY_04097;RvY_04228;RvY_04272-1;RvY_04281;RvY_04348;RvY_04467-1;RvY_04468-1;RvY_04549-1;RvY_04624-1;RvY_04651;RvY_04652;RvY_04658-1;RvY_05132;RvY_05164-1;RvY_05165-1;RvY_05231-1;RvY_05495-1;RvY_05634;RvY_05720;RvY_05786-1;RvY_06098;RvY_06115;RvY_06150;RvY_06314-1;RvY_06318;RvY_06529-1;RvY_06851-1;RvY_07198;RvY_07415;RvY_07419;RvY_07420-1;RvY_07446-1;RvY_07448-1;RvY_07548;RvY_07552-1;RvY_07569-1;RvY_07690-1;RvY_07708-1;RvY_07718-1;RvY_07765-1;RvY_08035-1;RvY_08338-1;RvY_08397-1;RvY_08524-1;RvY_08727-1;RvY_08905;RvY_09610-1;RvY_10100;RvY_10623;RvY_10752;RvY_10928;RvY_10948;RvY_10976-1;RvY_10979;RvY_10982;RvY_10994-1;RvY_11044-1;RvY_11087-1;RvY_11113-1;RvY_11161;RvY_11216-1;RvY_11254-1;RvY_11261;RvY_11467-1;RvY_11491-1;RvY_11496;RvY_11525;RvY_11543;RvY_11663-1;RvY_11832;RvY_12129;RvY_12131;RvY_12135-1;RvY_12139;RvY_12181;RvY_12269;RvY_12729-1;RvY_12852-1;RvY_13143-1;RvY_13213-1;RvY_13214-1;RvY_13257-1;RvY_13276;RvY_13348;RvY_13388;RvY_13389;RvY_13429-1;RvY_13596-1;RvY_13770-1;RvY_14684;RvY_14767-1;RvY_15038-1;RvY_15067-1;RvY_15203-1;RvY_15792-1;RvY_15806;RvY_16069-1;RvY_16391;RvY_16394;RvY_16473-1;RvY_16478;RvY_16557-1;RvY_16623-1;RvY_16703-1;RvY_16729-1;RvY_16827-1;RvY_16907;RvY_16919;RvY_16928-1;RvY_17522;RvY_17572;RvY_17920-1;RvY_17921-1;RvY_18091;RvY_18092;RvY_18093-1;RvY_18094-1;RvY_18096-1;RvY_18097-1;RvY_18098-1;RvY_18236;RvY_18523-1;RvY_18534-1;RvY_18958-1;RvY_18959-1;RvY_19052-1;RvY_19114-1;RvY_19308-1	10233	8918	2	158	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__constant__Highly_Stable_Constant	main_class	HT	Highly Stable	constant	Highly Stable Constant	PATHWAY	ko04925	2981	4680	146	185	0.04897685340489768	0.03952991452991453	1.238982021269844	3.710085115262666e-6	7.049161718999065e-4	TRUE	RvY_00161-1;RvY_00472-1;RvY_00655-1;RvY_01120;RvY_01134;RvY_01551-1;RvY_01552;RvY_02040-1;RvY_02403;RvY_02753-1;RvY_02772-1;RvY_02777;RvY_02923-1;RvY_03277-1;RvY_03285;RvY_03727-1;RvY_03982-1;RvY_04028-1;RvY_04062;RvY_04063;RvY_04065-1;RvY_04066-1;RvY_04097;RvY_04204-1;RvY_04228;RvY_04272-1;RvY_04279-1;RvY_04281;RvY_04348;RvY_04549-1;RvY_04651;RvY_04652;RvY_04658-1;RvY_04789-1;RvY_05087-1;RvY_05132;RvY_05228-1;RvY_05231-1;RvY_05292;RvY_05495-1;RvY_05571;RvY_05634;RvY_05685-1;RvY_05786-1;RvY_06098;RvY_06115;RvY_06150;RvY_06314-1;RvY_06318;RvY_06529-1;RvY_06737;RvY_06851-1;RvY_07198;RvY_07415;RvY_07419;RvY_07420-1;RvY_07446-1;RvY_07448-1;RvY_07548;RvY_07552-1;RvY_08035-1;RvY_08338-1;RvY_08397-1;RvY_08524-1;RvY_08874;RvY_09610-1;RvY_10002;RvY_10100;RvY_10162-1;RvY_10524-1;RvY_10623;RvY_10752;RvY_10928;RvY_10948;RvY_10976-1;RvY_10979;RvY_10982;RvY_10994-1;RvY_11113-1;RvY_11216-1;RvY_11254-1;RvY_11261;RvY_11433-1;RvY_11491-1;RvY_11496;RvY_11511;RvY_11663-1;RvY_11832;RvY_12129;RvY_12131;RvY_12135-1;RvY_12139;RvY_12181;RvY_12269;RvY_12307;RvY_12699;RvY_12729-1;RvY_12852-1;RvY_13047;RvY_13143-1;RvY_13213-1;RvY_13214-1;RvY_13257-1;RvY_13276;RvY_13348;RvY_13388;RvY_13389;RvY_13429-1;RvY_13596-1;RvY_13770-1;RvY_14453;RvY_14684;RvY_14767-1;RvY_15024-1;RvY_15038-1;RvY_15067-1;RvY_15203-1;RvY_15792-1;RvY_15806;RvY_16069-1;RvY_16391;RvY_16394;RvY_16473-1;RvY_16478;RvY_16623-1;RvY_16703-1;RvY_16827-1;RvY_16907;RvY_16919;RvY_16928-1;RvY_17572;RvY_17820-1;RvY_17920-1;RvY_17921-1;RvY_18091;RvY_18092;RvY_18094-1;RvY_18096-1;RvY_18097-1;RvY_18098-1;RvY_18236;RvY_18958-1;RvY_18959-1;RvY_19052-1;RvY_19114-1;RvY_19308-1	10233	8918	3	146	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__constant__Highly_Stable_Constant	main_class	HT	Highly Stable	constant	Highly Stable Constant	PATHWAY	map04925	2981	4680	146	185	0.04897685340489768	0.03952991452991453	1.238982021269844	3.710085115262666e-6	7.049161718999065e-4	TRUE	RvY_00161-1;RvY_00472-1;RvY_00655-1;RvY_01120;RvY_01134;RvY_01551-1;RvY_01552;RvY_02040-1;RvY_02403;RvY_02753-1;RvY_02772-1;RvY_02777;RvY_02923-1;RvY_03277-1;RvY_03285;RvY_03727-1;RvY_03982-1;RvY_04028-1;RvY_04062;RvY_04063;RvY_04065-1;RvY_04066-1;RvY_04097;RvY_04204-1;RvY_04228;RvY_04272-1;RvY_04279-1;RvY_04281;RvY_04348;RvY_04549-1;RvY_04651;RvY_04652;RvY_04658-1;RvY_04789-1;RvY_05087-1;RvY_05132;RvY_05228-1;RvY_05231-1;RvY_05292;RvY_05495-1;RvY_05571;RvY_05634;RvY_05685-1;RvY_05786-1;RvY_06098;RvY_06115;RvY_06150;RvY_06314-1;RvY_06318;RvY_06529-1;RvY_06737;RvY_06851-1;RvY_07198;RvY_07415;RvY_07419;RvY_07420-1;RvY_07446-1;RvY_07448-1;RvY_07548;RvY_07552-1;RvY_08035-1;RvY_08338-1;RvY_08397-1;RvY_08524-1;RvY_08874;RvY_09610-1;RvY_10002;RvY_10100;RvY_10162-1;RvY_10524-1;RvY_10623;RvY_10752;RvY_10928;RvY_10948;RvY_10976-1;RvY_10979;RvY_10982;RvY_10994-1;RvY_11113-1;RvY_11216-1;RvY_11254-1;RvY_11261;RvY_11433-1;RvY_11491-1;RvY_11496;RvY_11511;RvY_11663-1;RvY_11832;RvY_12129;RvY_12131;RvY_12135-1;RvY_12139;RvY_12181;RvY_12269;RvY_12307;RvY_12699;RvY_12729-1;RvY_12852-1;RvY_13047;RvY_13143-1;RvY_13213-1;RvY_13214-1;RvY_13257-1;RvY_13276;RvY_13348;RvY_13388;RvY_13389;RvY_13429-1;RvY_13596-1;RvY_13770-1;RvY_14453;RvY_14684;RvY_14767-1;RvY_15024-1;RvY_15038-1;RvY_15067-1;RvY_15203-1;RvY_15792-1;RvY_15806;RvY_16069-1;RvY_16391;RvY_16394;RvY_16473-1;RvY_16478;RvY_16623-1;RvY_16703-1;RvY_16827-1;RvY_16907;RvY_16919;RvY_16928-1;RvY_17572;RvY_17820-1;RvY_17920-1;RvY_17921-1;RvY_18091;RvY_18092;RvY_18094-1;RvY_18096-1;RvY_18097-1;RvY_18098-1;RvY_18236;RvY_18958-1;RvY_18959-1;RvY_19052-1;RvY_19114-1;RvY_19308-1	10233	8918	4	146	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__constant__Highly_Stable_Constant	main_class	HT	Highly Stable	constant	Highly Stable Constant	PATHWAY	ko04923	2981	4680	129	163	0.0432740691043274	0.03482905982905983	1.2424702049586027	1.0650322563921543e-5	0.00134904085809672	TRUE	RvY_00161-1;RvY_00472-1;RvY_00655-1;RvY_00759-1;RvY_00866;RvY_01120;RvY_01134;RvY_01551-1;RvY_01552;RvY_02040-1;RvY_02403;RvY_02777;RvY_02923-1;RvY_03277-1;RvY_03285;RvY_03638-1;RvY_03727-1;RvY_03982-1;RvY_04062;RvY_04063;RvY_04065-1;RvY_04066-1;RvY_04228;RvY_04272-1;RvY_04281;RvY_04348;RvY_04549-1;RvY_04651;RvY_04652;RvY_04658-1;RvY_04895-1;RvY_05132;RvY_05634;RvY_05720;RvY_05786-1;RvY_06115;RvY_06150;RvY_06314-1;RvY_06318;RvY_06529-1;RvY_06548-1;RvY_06851-1;RvY_07198;RvY_07415;RvY_07419;RvY_07420-1;RvY_07446-1;RvY_07448-1;RvY_07548;RvY_07552-1;RvY_07569-1;RvY_07690-1;RvY_07708-1;RvY_08035-1;RvY_08096;RvY_08338-1;RvY_08397-1;RvY_08905;RvY_09779;RvY_10002;RvY_10100;RvY_10199-1;RvY_10623;RvY_10752;RvY_10928;RvY_10948;RvY_10976-1;RvY_10979;RvY_10982;RvY_10994-1;RvY_11087-1;RvY_11113-1;RvY_11254-1;RvY_11261;RvY_11491-1;RvY_11496;RvY_11663-1;RvY_11832;RvY_11871-1;RvY_12129;RvY_12131;RvY_12135-1;RvY_12139;RvY_12181;RvY_12269;RvY_12852-1;RvY_13143-1;RvY_13213-1;RvY_13214-1;RvY_13219-1;RvY_13257-1;RvY_13276;RvY_13348;RvY_13388;RvY_13389;RvY_13429-1;RvY_14767-1;RvY_15038-1;RvY_15067-1;RvY_15203-1;RvY_15792-1;RvY_15806;RvY_16391;RvY_16394;RvY_16473-1;RvY_16478;RvY_16623-1;RvY_16703-1;RvY_16729-1;RvY_16827-1;RvY_16907;RvY_16919;RvY_16928-1;RvY_17572;RvY_17920-1;RvY_17921-1;RvY_18091;RvY_18092;RvY_18094-1;RvY_18096-1;RvY_18097-1;RvY_18098-1;RvY_18236;RvY_18554-1;RvY_18958-1;RvY_18959-1;RvY_19052-1;RvY_19114-1;RvY_19308-1	10233	8918	5	129	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__constant__Highly_Stable_Constant	main_class	HT	Highly Stable	constant	Highly Stable Constant	PATHWAY	map04923	2981	4680	129	163	0.0432740691043274	0.03482905982905983	1.2424702049586027	1.0650322563921543e-5	0.00134904085809672	TRUE	RvY_00161-1;RvY_00472-1;RvY_00655-1;RvY_00759-1;RvY_00866;RvY_01120;RvY_01134;RvY_01551-1;RvY_01552;RvY_02040-1;RvY_02403;RvY_02777;RvY_02923-1;RvY_03277-1;RvY_03285;RvY_03638-1;RvY_03727-1;RvY_03982-1;RvY_04062;RvY_04063;RvY_04065-1;RvY_04066-1;RvY_04228;RvY_04272-1;RvY_04281;RvY_04348;RvY_04549-1;RvY_04651;RvY_04652;RvY_04658-1;RvY_04895-1;RvY_05132;RvY_05634;RvY_05720;RvY_05786-1;RvY_06115;RvY_06150;RvY_06314-1;RvY_06318;RvY_06529-1;RvY_06548-1;RvY_06851-1;RvY_07198;RvY_07415;RvY_07419;RvY_07420-1;RvY_07446-1;RvY_07448-1;RvY_07548;RvY_07552-1;RvY_07569-1;RvY_07690-1;RvY_07708-1;RvY_08035-1;RvY_08096;RvY_08338-1;RvY_08397-1;RvY_08905;RvY_09779;RvY_10002;RvY_10100;RvY_10199-1;RvY_10623;RvY_10752;RvY_10928;RvY_10948;RvY_10976-1;RvY_10979;RvY_10982;RvY_10994-1;RvY_11087-1;RvY_11113-1;RvY_11254-1;RvY_11261;RvY_11491-1;RvY_11496;RvY_11663-1;RvY_11832;RvY_11871-1;RvY_12129;RvY_12131;RvY_12135-1;RvY_12139;RvY_12181;RvY_12269;RvY_12852-1;RvY_13143-1;RvY_13213-1;RvY_13214-1;RvY_13219-1;RvY_13257-1;RvY_13276;RvY_13348;RvY_13388;RvY_13389;RvY_13429-1;RvY_14767-1;RvY_15038-1;RvY_15067-1;RvY_15203-1;RvY_15792-1;RvY_15806;RvY_16391;RvY_16394;RvY_16473-1;RvY_16478;RvY_16623-1;RvY_16703-1;RvY_16729-1;RvY_16827-1;RvY_16907;RvY_16919;RvY_16928-1;RvY_17572;RvY_17920-1;RvY_17921-1;RvY_18091;RvY_18092;RvY_18094-1;RvY_18096-1;RvY_18097-1;RvY_18098-1;RvY_18236;RvY_18554-1;RvY_18958-1;RvY_18959-1;RvY_19052-1;RvY_19114-1;RvY_19308-1	10233	8918	6	129	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__constant__Highly_Stable_Constant	main_class	HT	Highly Stable	constant	Highly Stable Constant	PATHWAY	ko04921	2981	4680	176	232	0.05904059040590406	0.04957264957264957	1.19099122025703	3.2966815512866685e-5	0.00257852110075213	TRUE	RvY_00161-1;RvY_00472-1;RvY_00655-1;RvY_01120;RvY_01134;RvY_01261-1;RvY_01488-1;RvY_01514-1;RvY_01551-1;RvY_01552;RvY_01725;RvY_02040-1;RvY_02403;RvY_02777;RvY_02923-1;RvY_02938;RvY_02942-1;RvY_03277-1;RvY_03285;RvY_03727-1;RvY_03982-1;RvY_04004;RvY_04028-1;RvY_04062;RvY_04063;RvY_04065-1;RvY_04066-1;RvY_04097;RvY_04228;RvY_04272-1;RvY_04281;RvY_04348;RvY_04549-1;RvY_04651;RvY_04652;RvY_04658-1;RvY_04660-1;RvY_04691-1;RvY_04819-1;RvY_05069-1;RvY_05087-1;RvY_05132;RvY_05231-1;RvY_05495-1;RvY_05606-1;RvY_05634;RvY_05673-1;RvY_05786-1;RvY_06098;RvY_06115;RvY_06148;RvY_06150;RvY_06205-1;RvY_06314-1;RvY_06318;RvY_06399-1;RvY_06529-1;RvY_06851-1;RvY_07198;RvY_07415;RvY_07419;RvY_07420-1;RvY_07446-1;RvY_07448-1;RvY_07548;RvY_07552-1;RvY_07569-1;RvY_07621-1;RvY_07690-1;RvY_07765-1;RvY_08035-1;RvY_08338-1;RvY_08397-1;RvY_08727-1;RvY_09375;RvY_09610-1;RvY_10067-1;RvY_10100;RvY_10486-1;RvY_10524-1;RvY_10623;RvY_10752;RvY_10835-1;RvY_10928;RvY_10948;RvY_10976-1;RvY_10979;RvY_10982;RvY_10994-1;RvY_11113-1;RvY_11216-1;RvY_11254-1;RvY_11261;RvY_11433-1;RvY_11491-1;RvY_11496;RvY_11511;RvY_11525;RvY_11640-1;RvY_11663-1;RvY_11832;RvY_12129;RvY_12131;RvY_12135-1;RvY_12139;RvY_12181;RvY_12269;RvY_12385-1;RvY_12699;RvY_12729-1;RvY_12735-1;RvY_12852-1;RvY_13143-1;RvY_13166-1;RvY_13183-1;RvY_13213-1;RvY_13214-1;RvY_13257-1;RvY_13276;RvY_13348;RvY_13388;RvY_13389;RvY_13429-1;RvY_13596-1;RvY_13770-1;RvY_14348-1;RvY_14415-1;RvY_14453;RvY_14560;RvY_14684;RvY_14767-1;RvY_14968-1;RvY_15038-1;RvY_15067-1;RvY_15203-1;RvY_15366-1;RvY_15792-1;RvY_15806;RvY_15956-1;RvY_16022-1;RvY_16024;RvY_16391;RvY_16394;RvY_16473-1;RvY_16478;RvY_16623-1;RvY_16703-1;RvY_16729-1;RvY_16827-1;RvY_16907;RvY_16919;RvY_16928-1;RvY_17063-1;RvY_17198-1;RvY_17506-1;RvY_17522;RvY_17572;RvY_17592;RvY_17598;RvY_17920-1;RvY_17921-1;RvY_18091;RvY_18092;RvY_18093-1;RvY_18094-1;RvY_18096-1;RvY_18097-1;RvY_18098-1;RvY_18236;RvY_18958-1;RvY_18959-1;RvY_19031;RvY_19052-1;RvY_19114-1;RvY_19308-1;RvY_19326-1	10233	8918	7	176	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__constant__Highly_Stable_Constant	main_class	HT	Highly Stable	constant	Highly Stable Constant	PATHWAY	map04921	2981	4680	176	232	0.05904059040590406	0.04957264957264957	1.19099122025703	3.2966815512866685e-5	0.00257852110075213	TRUE	RvY_00161-1;RvY_00472-1;RvY_00655-1;RvY_01120;RvY_01134;RvY_01261-1;RvY_01488-1;RvY_01514-1;RvY_01551-1;RvY_01552;RvY_01725;RvY_02040-1;RvY_02403;RvY_02777;RvY_02923-1;RvY_02938;RvY_02942-1;RvY_03277-1;RvY_03285;RvY_03727-1;RvY_03982-1;RvY_04004;RvY_04028-1;RvY_04062;RvY_04063;RvY_04065-1;RvY_04066-1;RvY_04097;RvY_04228;RvY_04272-1;RvY_04281;RvY_04348;RvY_04549-1;RvY_04651;RvY_04652;RvY_04658-1;RvY_04660-1;RvY_04691-1;RvY_04819-1;RvY_05069-1;RvY_05087-1;RvY_05132;RvY_05231-1;RvY_05495-1;RvY_05606-1;RvY_05634;RvY_05673-1;RvY_05786-1;RvY_06098;RvY_06115;RvY_06148;RvY_06150;RvY_06205-1;RvY_06314-1;RvY_06318;RvY_06399-1;RvY_06529-1;RvY_06851-1;RvY_07198;RvY_07415;RvY_07419;RvY_07420-1;RvY_07446-1;RvY_07448-1;RvY_07548;RvY_07552-1;RvY_07569-1;RvY_07621-1;RvY_07690-1;RvY_07765-1;RvY_08035-1;RvY_08338-1;RvY_08397-1;RvY_08727-1;RvY_09375;RvY_09610-1;RvY_10067-1;RvY_10100;RvY_10486-1;RvY_10524-1;RvY_10623;RvY_10752;RvY_10835-1;RvY_10928;RvY_10948;RvY_10976-1;RvY_10979;RvY_10982;RvY_10994-1;RvY_11113-1;RvY_11216-1;RvY_11254-1;RvY_11261;RvY_11433-1;RvY_11491-1;RvY_11496;RvY_11511;RvY_11525;RvY_11640-1;RvY_11663-1;RvY_11832;RvY_12129;RvY_12131;RvY_12135-1;RvY_12139;RvY_12181;RvY_12269;RvY_12385-1;RvY_12699;RvY_12729-1;RvY_12735-1;RvY_12852-1;RvY_13143-1;RvY_13166-1;RvY_13183-1;RvY_13213-1;RvY_13214-1;RvY_13257-1;RvY_13276;RvY_13348;RvY_13388;RvY_13389;RvY_13429-1;RvY_13596-1;RvY_13770-1;RvY_14348-1;RvY_14415-1;RvY_14453;RvY_14560;RvY_14684;RvY_14767-1;RvY_14968-1;RvY_15038-1;RvY_15067-1;RvY_15203-1;RvY_15366-1;RvY_15792-1;RvY_15806;RvY_15956-1;RvY_16022-1;RvY_16024;RvY_16391;RvY_16394;RvY_16473-1;RvY_16478;RvY_16623-1;RvY_16703-1;RvY_16729-1;RvY_16827-1;RvY_16907;RvY_16919;RvY_16928-1;RvY_17063-1;RvY_17198-1;RvY_17506-1;RvY_17522;RvY_17572;RvY_17592;RvY_17598;RvY_17920-1;RvY_17921-1;RvY_18091;RvY_18092;RvY_18093-1;RvY_18094-1;RvY_18096-1;RvY_18097-1;RvY_18098-1;RvY_18236;RvY_18958-1;RvY_18959-1;RvY_19031;RvY_19052-1;RvY_19114-1;RvY_19308-1;RvY_19326-1	10233	8918	8	176	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__constant__Highly_Stable_Constant	main_class	HT	Highly Stable	constant	Highly Stable Constant	PATHWAY	ko04111	2981	4680	66	78	0.02214022140221402	0.01666666666666666	1.328413284132841	3.3927909220422824e-5	0.00257852110075213	TRUE	RvY_00544-1;RvY_00624-1;RvY_00663;RvY_00864-1;RvY_00997-1;RvY_01331-1;RvY_01388-1;RvY_01640-1;RvY_02064-1;RvY_02491-1;RvY_03318-1;RvY_03785-1;RvY_03812-1;RvY_04508-1;RvY_04613;RvY_04820-1;RvY_04829-1;RvY_04868-1;RvY_05182-1;RvY_05192-1;RvY_05258;RvY_05393-1;RvY_05778-1;RvY_05971-1;RvY_06119-1;RvY_06565;RvY_06566-1;RvY_07039-1;RvY_07196-1;RvY_07883-1;RvY_08257-1;RvY_08372-1;RvY_08517-1;RvY_08898;RvY_09266-1;RvY_09335-1;RvY_09349-1;RvY_09427-1;RvY_09465-3;RvY_09550-1;RvY_09932-1;RvY_10082-1;RvY_10810-1;RvY_10961-1;RvY_11304-1;RvY_11636;RvY_11952-1;RvY_13482-1;RvY_13541-1;RvY_13550-1;RvY_13941-1;RvY_13945-1;RvY_13949-1;RvY_14428-1;RvY_14482-1;RvY_14596-1;RvY_14619-1;RvY_14705-1;RvY_15059-1;RvY_15108-1;RvY_16590-1;RvY_17583-1;RvY_17819-1;RvY_17825;RvY_18578-1;RvY_19395-1	10233	8918	9	66	NA	REQUIRES_AUTHOR_REVIEW
HT__Highly_Stable__constant__Highly_Stable_Constant	main_class	HT	Highly Stable	constant	Highly Stable Constant	PATHWAY	map04111	2981	4680	66	78	0.02214022140221402	0.01666666666666666	1.328413284132841	3.3927909220422824e-5	0.00257852110075213	TRUE	RvY_00544-1;RvY_00624-1;RvY_00663;RvY_00864-1;RvY_00997-1;RvY_01331-1;RvY_01388-1;RvY_01640-1;RvY_02064-1;RvY_02491-1;RvY_03318-1;RvY_03785-1;RvY_03812-1;RvY_04508-1;RvY_04613;RvY_04820-1;RvY_04829-1;RvY_04868-1;RvY_05182-1;RvY_05192-1;RvY_05258;RvY_05393-1;RvY_05778-1;RvY_05971-1;RvY_06119-1;RvY_06565;RvY_06566-1;RvY_07039-1;RvY_07196-1;RvY_07883-1;RvY_08257-1;RvY_08372-1;RvY_08517-1;RvY_08898;RvY_09266-1;RvY_09335-1;RvY_09349-1;RvY_09427-1;RvY_09465-3;RvY_09550-1;RvY_09932-1;RvY_10082-1;RvY_10810-1;RvY_10961-1;RvY_11304-1;RvY_11636;RvY_11952-1;RvY_13482-1;RvY_13541-1;RvY_13550-1;RvY_13941-1;RvY_13945-1;RvY_13949-1;RvY_14428-1;RvY_14482-1;RvY_14596-1;RvY_14619-1;RvY_14705-1;RvY_15059-1;RvY_15108-1;RvY_16590-1;RvY_17583-1;RvY_17819-1;RvY_17825;RvY_18578-1;RvY_19395-1	10233	8918	10	66	NA	REQUIRES_AUTHOR_REVIEW
